nN,ATSC3c,AATSC2v,AATSC2p,AATSC3i,AATSC8s,MATS2c,MATS2v,MATS2p,MATS3i,MATS8s,GATS4c,GATS8m,GATS7e,GATS8i,GATS8s,VE2_DzZ,VE2_Dzm,VE2_Dze,VE2_Dzi,nBondsT,SpMin4_Bhm,SpMax3_Bhe,SpMin3_Bhp,SpMax2_Bhi,SpMin6_Bhs,C1SP2,C1SP3,SCH-5,SCH-6,SCH-7,VCH-6,SPC-6,SP-4,SP-6,ASP-1,ASP-3,ASP-4,ASP-5,ASP-7,VE1_Dt,VE2_Dt,nHBd,nHBint2,nHBint3,nHBint8,nHssNH,nHaaCH,naaCH,naasC,nssNH,naaN,nsssN,SHBd,SHBint2,SHssNH,SHaaCH,SaaN,SsssN,minHBint9,mintsC,mindssC,minsNH2,mintN,mindsN,minssO,maxHBint2,maxHBint7,maxtsC,maxdssC,maxsNH2,maxtN,maxdsN,hmin,ETA_Shape_Y,ETA_BetaP_s,nHBDon,IC1,IC2,IC3,SIC2,BIC2,ZMIC2,ZMIC3,nAtomLC,nAtomLAC,MDEC-13,MDEC-33,MDEN-13,MPC3,MPC4,MPC5,MPC6,MPC7,MPC8,MPC9,MPC10,TPC,piPC6,piPC8,piPC10,n7Ring,nFRing,nF11Ring,nFG12Ring,nT9Ring,nT11Ring,nTG12Ring,nHeteroRing,n5HeteroRing,n6HeteroRing,n7HeteroRing,nF9HeteroRing,nF11HeteroRing,nFG12HeteroRing,nT5HeteroRing,nT6HeteroRing,nT9HeteroRing,nT11HeteroRing,nTG12HeteroRing,nRotB,RotBFrac,LipinskiFailures,topoRadius,topoDiameter,GGI5,VE1_D,VE2_D,MWC8,MWC9,MWC10,XLogP,pChemBL
5.0,0.179291838,7.150685127000001,0.045625007999999995,-0.240071399,-0.182363844,-0.081384666,0.151734079,0.196321252,-0.09518602300000001,-0.077922477,0.8527596209999999,1.175282502,0.7390318790000001,0.893239338,1.153414097,0.011194625,0.011125244,0.011229566000000002,0.011266793,0.0,1.70001065,3.894138426,1.9560466380000001,3.937157325,1.140221971,4.0,2.0,0.0,0.333333333,0.666471905,0.102402546,15.44505332,12.3458037,7.545955086,0.43535336799999996,0.17563536100000002,0.111223457,0.070462044,0.028923723,0.242266494,0.006056661999999999,2.0,0.0,1.0,1.0,0.0,11.0,11.0,8.0,0.0,3.0,0.0,0.9502852940000001,0.0,0.0,6.997311582000001,13.31058469,0.0,0.0,0.0,0.0,6.1604849470000005,0.0,0.0,5.399639365,0.0,5.583774846,0.0,0.0,6.313587953,0.0,0.0,-0.196609673,0.35409,0.65625,2.0,3.8340617989999997,4.968340331,5.464626506,0.8219749129999999,0.776196518,38.96567909,33.10378431,5.0,3.0,3.778220137,16.31641754,0.0,84.0,111.0,150.0,170.0,207.0,235.0,282.0,298.0,1685.0,7.281127543999999,8.379684256,9.344549306000001,0.0,3.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,9.0,0.204545455,0.0,10.0,20.0,1.6527777780000001,0.26720609,0.006680152,10.71466218,11.61006125,12.51515533,4.974,6.05
5.0,0.156115254,6.545378532999999,0.034639857999999996,-0.080027346,0.049440200999999996,-0.12165529300000001,0.131939838,0.153139791,-0.050973628,0.077815137,0.924180419,1.023059004,0.927902123,1.087372941,0.896487618,0.014304391999999999,0.014305408,0.014303133999999999,0.014622247,0.0,1.698703088,3.854128442,1.932294449,3.9260289989999997,1.154852969,4.0,1.0,0.0,0.352062073,0.638048457,0.106699784,12.81913056,11.47700627,6.925961474,0.438759412,0.177244223,0.112519669,0.07100867200000001,0.028335776,0.15869032,0.004408064000000001,2.0,0.0,1.0,1.0,0.0,12.0,12.0,7.0,0.0,3.0,0.0,0.904117848,0.0,0.0,6.680605769,13.49975483,0.0,0.0,0.0,0.0,6.282603239,0.0,0.0,5.426127872,0.0,3.0497612419999998,0.0,0.0,6.346540051,0.0,0.0,-0.19950319100000002,0.35294000000000003,0.65278,2.0,3.618197815,4.778091431,5.306412265,0.7993755509999999,0.752606083,36.68414396,29.977592699999995,5.0,3.0,3.7695517,15.57827326,0.0,76.0,102.0,138.0,156.0,190.0,226.0,270.0,286.0,1576.0,7.237598449,8.371778977,9.340112792000001,0.0,3.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,8.0,0.2,0.0,10.0,19.0,1.298611111,0.32328064,0.008980018000000001,10.57819068,11.47581532,12.38035783,4.493,6.59
6.0,0.18543312899999997,6.990632886,0.036473532,-0.089557939,0.045006738,-0.11054655,0.142268684,0.162696738,-0.055961817999999997,0.073252784,0.94909049,1.0096378540000002,0.938702625,1.058641433,0.949696222,0.010732336,0.010732295,0.01072967,0.010891521999999999,0.0,1.780104088,3.9012876289999996,1.9584948009999998,4.108390743999999,1.340031575,5.0,1.0,0.096225045,0.537457479,0.9527640829999999,0.16958473100000002,15.01855198,13.15218718,8.059657878,0.432580449,0.17269148399999998,0.10960156,0.069989331,0.028665707999999998,0.024128398,0.000618677,3.0,0.0,1.0,1.0,0.0,12.0,12.0,7.0,0.0,3.0,0.0,1.263952936,0.0,0.0,6.8414518939999995,13.55825668,0.0,0.0,0.0,0.0,6.374567568,0.0,0.0,5.439301625,0.0,3.0772951589999997,0.0,0.0,6.418928825,0.0,0.0,-0.230685282,0.38043000000000005,0.66667,3.0,3.807699209,5.047213631,5.565943295,0.8320374909999999,0.780383651,35.34530063,28.68370462,5.0,3.0,3.822590472,18.11624616,0.0,88.0,120.0,159.0,181.0,218.0,255.0,295.0,314.0,1776.0,7.382581246,8.468238442999999,9.369441362,0.0,4.0,0.0,1.0,1.0,0.0,1.0,4.0,1.0,3.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,8.0,0.181818182,0.0,10.0,20.0,1.541944444,0.256466793,0.006576072,10.74843265,11.65201762,12.55989001,3.092,6.52
5.0,0.159123165,7.05837206,0.034037607000000004,-0.078571454,-0.019439353,-0.111575705,0.14522261,0.149233888,-0.04101919999999999,-0.015533306,0.895060657,1.101499063,0.820386255,1.0343473970000001,1.08510959,0.013787553999999999,0.01375578,0.013804505,0.013989777,0.0,1.6945229080000002,3.871600887,1.941178391,3.9273761080000003,1.1469246659999999,4.0,1.0,0.0,0.333333333,0.7081385720000001,0.102402546,13.41119827,11.61898185,7.128388393,0.437663984,0.177964674,0.111720979,0.071057658,0.028601047999999997,0.18814696399999997,0.005085053,2.0,0.0,1.0,1.0,0.0,11.0,11.0,8.0,0.0,3.0,0.0,0.923649098,0.0,0.0,6.70379606,13.42997092,0.0,0.0,0.0,0.0,6.22690596,0.0,0.0,5.415801233,0.0,5.358305208,0.0,0.0,6.332396532000001,0.0,0.0,-0.19333035199999998,0.37603000000000003,0.65541,2.0,3.76891412,4.893713852,5.350140638,0.818719202,0.770817986,35.65365099,30.52003369,5.0,3.0,3.7620917769999997,16.01276671,0.0,78.0,104.0,142.0,160.0,194.0,228.0,272.0,290.0,1604.0,7.253249198,8.373339059,9.34188976,0.0,3.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,8.0,0.19512195100000002,0.0,10.0,20.0,1.3541666669999999,0.33261926199999997,0.00898971,10.60839036,11.50548787,12.40854399,3.397,6.74
5.0,0.159123165,7.05837206,0.034037607000000004,-0.078571454,-0.019439353,-0.111575705,0.14522261,0.149233888,-0.04101919999999999,-0.015533306,0.895060657,1.101499063,0.820386255,1.0343473970000001,1.08510959,0.013787553999999999,0.01375578,0.013804505,0.013989777,0.0,1.6945229080000002,3.871600887,1.941178391,3.9273761080000003,1.1469246659999999,4.0,1.0,0.0,0.333333333,0.7081385720000001,0.102402546,13.41119827,11.61898185,7.128388393,0.437663984,0.177964674,0.111720979,0.071057658,0.028601047999999997,0.18814696399999997,0.005085053,2.0,0.0,1.0,1.0,0.0,11.0,11.0,8.0,0.0,3.0,0.0,0.923649098,0.0,0.0,6.70379606,13.42997092,0.0,0.0,0.0,0.0,6.22690596,0.0,0.0,5.415801233,0.0,5.358305208,0.0,0.0,6.332396532000001,0.0,0.0,-0.19333035199999998,0.37603000000000003,0.65541,2.0,3.76891412,4.893713852,5.350140638,0.818719202,0.770817986,35.65365099,30.52003369,5.0,3.0,3.7620917769999997,16.01276671,0.0,78.0,104.0,142.0,160.0,194.0,228.0,272.0,290.0,1604.0,7.253249198,8.373339059,9.34188976,0.0,3.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,8.0,0.19512195100000002,0.0,10.0,20.0,1.3541666669999999,0.33261926199999997,0.00898971,10.60839036,11.50548787,12.40854399,3.397,6.6
7.0,-0.095807642,9.060449961,0.016583831,0.174440399,-0.119725031,-0.023495986,0.194734753,0.080838489,0.108345835,-0.10984665099999999,0.672619017,1.196593501,1.1565599770000001,1.1591547290000002,1.059324002,0.013436783,0.013430585,0.013387192,0.015212358999999998,1.0,1.605140478,3.61993507,1.7257593980000001,3.839042236,0.941934745,2.0,5.0,0.19641855,0.443281021,0.709181425,0.095240177,9.798152156,7.776836787000001,4.87287323,0.440566015,0.16891445800000002,0.10509238900000001,0.065140032,0.027012882999999998,0.13762807400000002,0.005293386999999999,3.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,0.0,4.0,0.0,1.508497445,0.0,0.0,0.565805343,16.66062527,0.0,2.47559036,2.783887944,0.0,5.68505028,0.0,0.0,0.0,0.0,0.847667487,2.9324825210000003,0.0,5.835545287,0.0,0.0,0.019073128999999998,0.32591,0.67308,3.0,3.823562332,4.607156405,4.8681066710000005,0.82943248,0.7831779640000001,27.363124300000003,25.85330947,6.0,4.0,3.8912221860000002,8.453352879,0.40824829,53.0,74.0,94.0,117.0,140.0,158.0,164.0,148.0,1043.0,6.945968875,7.993489426,8.643817927,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,0.14285714300000002,0.0,6.0,10.0,1.3686111109999999,0.137625531,0.00529329,10.34858995,11.26180673,12.1908524,0.5579999999999999,8.4
5.0,0.1765029,7.659878606,0.042856685,-0.07016452200000001,0.05120067,-0.12024396,0.15373487800000002,0.179627135,-0.045067191,0.081507589,0.947024451,0.838889962,0.854578706,1.084200506,0.897243515,0.012636564,0.012625899,0.012990891000000001,0.013336611000000002,0.0,1.696785837,3.8698995610000004,1.9268079359999999,3.9267452130000002,1.148279652,4.0,1.0,0.0,0.333333333,0.7081385720000001,0.102402546,13.86314004,11.74517246,7.077623192999999,0.438074636,0.177270265,0.111858785,0.071092184,0.028238964,0.165575979,0.004475026,2.0,0.0,1.0,1.0,0.0,11.0,11.0,8.0,0.0,3.0,0.0,0.8868660909999999,0.0,0.0,6.144960136,13.5426001,0.0,0.0,0.0,0.0,6.3620548910000005,0.0,0.0,5.433930413,0.0,3.060906847,0.0,0.0,6.369667711,0.0,0.0,-0.22041526,0.36694,0.65541,2.0,3.76891412,4.893713852,5.413632701,0.818719202,0.770817986,36.41267066,30.39521338,5.0,3.0,3.795374742,16.71872139,0.0,79.0,105.0,142.0,159.0,192.0,229.0,274.0,290.0,1606.0,7.249525954,8.374572401,9.342111659,0.0,3.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,8.0,0.19512195100000002,0.0,10.0,19.0,1.3541666669999999,0.291381663,0.00787518,10.62061978,11.51909639,12.42240505,3.745,6.1
5.0,0.151844711,7.659878606,0.042856685,-0.080852428,0.047738174,-0.11521273800000001,0.15373487800000002,0.179627135,-0.051932112,0.075995558,0.908884135,0.8032649690000001,0.9216153690000001,1.090357415,0.9060274509999999,0.013081612,0.013069993,0.013461387,0.013804102,0.0,1.693865468,3.868027007,1.927509642,3.926575808,1.149402027,4.0,1.0,0.0,0.333333333,0.7081385720000001,0.102402546,13.43336379,11.82796635,7.255197341000001,0.437663984,0.17680531,0.112647299,0.07041903599999999,0.028197519,0.17712122100000002,0.00478706,2.0,0.0,1.0,1.0,0.0,11.0,11.0,8.0,0.0,3.0,0.0,0.891077899,0.0,0.0,6.124456242000001,13.53589031,0.0,0.0,0.0,0.0,6.3460323139999995,0.0,0.0,5.433124326000001,0.0,3.056480019,0.0,0.0,6.360037713,0.0,0.0,-0.215513994,0.36694,0.65541,2.0,3.76891412,4.9254598839999995,5.445378732999999,0.824030319,0.775818363,35.65509353,30.26895052,5.0,3.0,3.778220137,16.31641754,0.0,78.0,105.0,141.0,161.0,192.0,229.0,273.0,289.0,1604.0,7.255238105,8.374637271000001,9.341445814,0.0,3.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,8.0,0.19512195100000002,0.0,10.0,19.0,1.4097222219999999,0.311095838,0.008407996,10.61199122,11.50727956,12.41239959,3.745,7.11
7.0,-0.048295645,7.504148786,0.015636668,0.124157145,-0.125724451,-0.074661115,0.157221588,0.074281477,0.078342503,-0.140867477,0.72390509,1.240424337,1.181433004,1.120405631,1.056789722,0.014837207,0.014835781999999999,0.014829974,0.015051865,1.0,1.724171079,3.7182165439999997,1.72859356,3.8601237580000003,1.339176442,2.0,7.0,0.340756118,0.545343094,0.76810699,0.17429711899999997,10.39715372,9.042806078,5.404420971,0.43292145299999996,0.170441875,0.106385954,0.06549039400000001,0.026477267000000002,0.142652745,0.00491906,2.0,0.0,1.0,1.0,0.0,1.0,1.0,5.0,0.0,4.0,1.0,1.010150189,0.0,0.0,0.553166454,17.06955329,2.383393658,1.430155557,2.85306272,0.0,5.906589822999999,0.0,0.0,0.0,0.0,0.824128986,3.021272203,0.0,5.906589822999999,0.0,0.0,-0.06924150400000001,0.31931,0.68966,2.0,3.648434893,4.60601528,4.861097456,0.8003658240000001,0.759305565,30.23993473,28.52225163,6.0,4.0,3.8912221860000002,8.453352879,0.333333333,61.0,85.0,104.0,131.0,163.0,194.0,219.0,223.0,1288.0,6.973850205,8.050251121,8.760710592,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,4.0,0.125,0.0,6.0,11.0,1.3897222219999998,0.14751122,0.005086594,10.46233161,11.37114298,12.29622866,1.335,8.22
7.0,-0.081514267,9.29552921,0.018652101,0.194447709,-0.009574259,-0.0069958369999999995,0.20373378399999997,0.09202530699999999,0.12250857300000001,-0.008482658,0.810823088,1.2302102129999999,1.220332382,1.052818837,0.8983323040000001,0.013307933999999999,0.013307923000000001,0.013272995,0.015640001,1.0,1.6385847569999998,3.618963893,1.722107328,3.8296468,0.951276085,3.0,6.0,0.19641855,0.443281021,0.709181425,0.095240177,9.851398692,7.861387776,4.95534555,0.442615463,0.17076793899999998,0.104818504,0.06607086,0.027020934,0.132709763,0.004915175999999999,3.0,0.0,2.0,1.0,0.0,1.0,1.0,5.0,0.0,4.0,0.0,1.569408774,0.0,0.0,0.663860899,16.45629743,0.0,0.0,2.74887637,0.0,5.512940487000001,0.0,0.0,5.580392337,0.0,2.4662486059999997,2.8800654289999996,0.0,5.8315150860000005,0.0,0.0,-0.036423375,0.31706999999999996,0.68519,3.0,3.889999033,4.65726823,4.912782032,0.83389427,0.7884466720000001,27.90739375,26.40119089,6.0,4.0,3.8912221860000002,8.453352879,0.37796447299999997,54.0,75.0,96.0,119.0,144.0,165.0,174.0,161.0,1086.0,6.950290805,8.005384011,8.667182882999999,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,5.0,0.172413793,0.0,6.0,11.0,1.3686111109999999,0.15631583300000002,0.005789475,10.35948733,11.27219059,12.20020044,0.182,8.3
7.0,-0.20377698,7.844152384,0.013309193,0.10636273,-0.016129921000000002,0.007739783,0.169826045,0.065116115,0.067930741,-0.014828128999999999,0.784119825,1.193318222,1.262805618,1.044490966,0.867307139,0.017528848,0.017534809,0.017509012,0.020216373,1.0,1.699540515,3.6193269089999998,1.731370906,3.829970111,0.985443664,3.0,6.0,0.19641855,0.443281021,0.709181425,0.095240177,9.821505403,8.051601198,5.110654159,0.444528281,0.172208522,0.105942121,0.066006073,0.027050214,0.125015273,0.004464831,3.0,0.0,1.0,2.0,0.0,1.0,1.0,5.0,0.0,4.0,0.0,1.5253308719999998,0.0,0.0,0.65507405,16.55135857,0.0,0.0,2.764740568,0.0,5.527786265,0.0,0.0,5.716642337000001,0.0,2.482992211,2.90060941,0.0,5.848876197,0.0,0.0,-0.087673375,0.30469,0.67857,3.0,3.863763463,4.760085636,5.0005692139999995,0.839162325,0.796363178,27.81064863,26.317587800000002,6.0,4.0,3.8912221860000002,8.453352879,0.353553391,55.0,76.0,97.0,121.0,146.0,169.0,181.0,171.0,1117.0,6.9531617489999995,8.009504569,8.678879137000001,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,6.0,0.2,0.0,7.0,12.0,1.3686111109999999,0.223342522,0.007976519,10.36857286,11.27984521,12.20700721,0.54,7.8
7.0,-0.068958735,6.059885492,0.010599741000000001,0.038349773999999996,-0.002034101,-0.005598174,0.12766740199999999,0.049588602,0.023787145,-0.002070653,0.909202988,1.132100694,1.29802781,1.019869619,0.8836390909999999,0.01385331,0.013854197,0.013836078,0.015158002,1.0,1.712083346,3.796235933,1.8720195819999998,3.891663766,1.3736861230000001,3.0,5.0,0.19641855,0.545343094,0.76810699,0.127315192,11.40083896,9.806087114,5.774924779,0.437893614,0.175229364,0.10895652300000001,0.069118298,0.027485492,0.10139251,0.0030725,3.0,0.0,2.0,1.0,0.0,6.0,6.0,6.0,0.0,4.0,0.0,1.445762445,0.0,0.0,3.069124449,16.72758229,0.0,0.0,2.783505288,0.0,5.902061891000001,0.0,0.0,5.947439768,0.0,2.454102056,2.922965533,0.0,6.2794219689999995,0.0,0.0,-0.20027116399999997,0.32026,0.66667,3.0,4.046301574,4.809808797,5.150747374,0.821069375,0.77459456,32.39534024,29.04134254,6.0,4.0,4.450184156000001,10.33254152,0.37796447299999997,67.0,90.0,114.0,135.0,164.0,192.0,216.0,224.0,1323.0,7.006369652999999,8.050520258999999,8.776849767,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,6.0,0.166666667,0.0,7.0,14.0,1.521388889,0.297691223,0.009020946,10.51951068,11.42213605,12.33874429,3.127,8.3
7.0,-0.068958735,6.059885492,0.010599741000000001,0.038349773999999996,-0.002034101,-0.005598174,0.12766740199999999,0.049588602,0.023787145,-0.002070653,0.909202988,1.132100694,1.29802781,1.019869619,0.8836390909999999,0.01385331,0.013854197,0.013836078,0.015158002,1.0,1.712083346,3.796235933,1.8720195819999998,3.891663766,1.3736861230000001,3.0,5.0,0.19641855,0.545343094,0.76810699,0.127315192,11.40083896,9.806087114,5.774924779,0.437893614,0.175229364,0.10895652300000001,0.069118298,0.027485492,0.10139251,0.0030725,3.0,0.0,2.0,1.0,0.0,6.0,6.0,6.0,0.0,4.0,0.0,1.445762445,0.0,0.0,3.069124449,16.72758229,0.0,0.0,2.783505288,0.0,5.902061891000001,0.0,0.0,5.947439768,0.0,2.454102056,2.922965533,0.0,6.2794219689999995,0.0,0.0,-0.20027116399999997,0.32026,0.66667,3.0,4.046301574,4.809808797,5.150747374,0.821069375,0.77459456,32.39534024,29.04134254,6.0,4.0,4.450184156000001,10.33254152,0.37796447299999997,67.0,90.0,114.0,135.0,164.0,192.0,216.0,224.0,1323.0,7.006369652999999,8.050520258999999,8.776849767,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,6.0,0.166666667,0.0,7.0,14.0,1.521388889,0.297691223,0.009020946,10.51951068,11.42213605,12.33874429,3.127,8.52
7.0,-0.17651309199999998,6.569981427,0.008666676,0.09782638099999999,-0.071542309,0.009117531,0.140810712,0.042099955,0.063251442,-0.06819340900000001,0.825251087,1.212454909,1.249558786,1.060985832,0.923290225,0.022223148999999998,0.022226561000000002,0.022204501,0.024189934,1.0,1.706828905,3.6199847760000003,1.7546715069999999,3.8301535610000004,1.19983552,3.0,6.0,0.19641855,0.443281021,0.709181425,0.095240177,9.821505403,8.228377893,5.152929653,0.446317691,0.173597655,0.106862051,0.066705003,0.027426696,0.094355699,0.003253645,3.0,0.0,1.0,1.0,0.0,1.0,1.0,5.0,0.0,4.0,0.0,1.496318958,0.0,0.0,0.6487762189999999,16.62462432,0.0,0.872396178,2.777343873,0.0,5.532364338,0.0,0.0,5.802753449,0.0,2.48307774,2.916473608,0.0,5.863669096000001,0.0,0.0,-0.121562264,0.29323,0.6724100000000001,3.0,3.801822497,4.782122224,5.0833196780000005,0.830967108,0.791166514,28.13572964,26.25029376,6.0,4.0,3.8912221860000002,8.453352879,0.333333333,56.0,77.0,98.0,122.0,148.0,171.0,185.0,178.0,1139.0,6.954116901,8.010998754,8.684890429,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,7.0,0.225806452,0.0,7.0,13.0,1.3686111109999999,0.334489562,0.011534123,10.37676706,11.28671471,12.21259632,0.898,7.2
5.0,0.156115254,6.545378532999999,0.034639857999999996,-0.080027346,0.049440200999999996,-0.12165529300000001,0.131939838,0.153139791,-0.050973628,0.077815137,0.924180419,1.023059004,0.927902123,1.087372941,0.896487618,0.014304391999999999,0.014305408,0.014303133999999999,0.014622247,0.0,1.698703088,3.854128442,1.932294449,3.9260289989999997,1.154852969,4.0,1.0,0.0,0.352062073,0.638048457,0.106699784,12.81913056,11.47700627,6.925961474,0.438759412,0.177244223,0.112519669,0.07100867200000001,0.028335776,0.15869032,0.004408064000000001,2.0,0.0,1.0,1.0,0.0,12.0,12.0,7.0,0.0,3.0,0.0,0.904117848,0.0,0.0,6.680605769,13.49975483,0.0,0.0,0.0,0.0,6.282603239,0.0,0.0,5.426127872,0.0,3.0497612419999998,0.0,0.0,6.346540051,0.0,0.0,-0.19950319100000002,0.35294000000000003,0.65278,2.0,3.618197815,4.778091431,5.306412265,0.7993755509999999,0.752606083,36.68414396,29.977592699999995,5.0,3.0,3.7695517,15.57827326,0.0,76.0,102.0,138.0,156.0,190.0,226.0,270.0,286.0,1576.0,7.237598449,8.371778977,9.340112792000001,0.0,3.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,8.0,0.2,0.0,10.0,19.0,1.298611111,0.32328064,0.008980018000000001,10.57819068,11.47581532,12.38035783,4.493,6.58
6.0,0.18543312899999997,6.990632886,0.036473532,-0.089557939,0.045006738,-0.11054655,0.142268684,0.162696738,-0.055961817999999997,0.073252784,0.94909049,1.0096378540000002,0.938702625,1.058641433,0.949696222,0.010732336,0.010732295,0.01072967,0.010891521999999999,0.0,1.780104088,3.9012876289999996,1.9584948009999998,4.108390743999999,1.340031575,5.0,1.0,0.096225045,0.537457479,0.9527640829999999,0.16958473100000002,15.01855198,13.15218718,8.059657878,0.432580449,0.17269148399999998,0.10960156,0.069989331,0.028665707999999998,0.024128398,0.000618677,3.0,0.0,1.0,1.0,0.0,12.0,12.0,7.0,0.0,3.0,0.0,1.263952936,0.0,0.0,6.8414518939999995,13.55825668,0.0,0.0,0.0,0.0,6.374567568,0.0,0.0,5.439301625,0.0,3.0772951589999997,0.0,0.0,6.418928825,0.0,0.0,-0.230685282,0.38043000000000005,0.66667,3.0,3.807699209,5.047213631,5.565943295,0.8320374909999999,0.780383651,35.34530063,28.68370462,5.0,3.0,3.822590472,18.11624616,0.0,88.0,120.0,159.0,181.0,218.0,255.0,295.0,314.0,1776.0,7.382581246,8.468238442999999,9.369441362,0.0,4.0,0.0,1.0,1.0,0.0,1.0,4.0,1.0,3.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,8.0,0.181818182,0.0,10.0,20.0,1.541944444,0.256466793,0.006576072,10.74843265,11.65201762,12.55989001,3.092,5.88
5.0,0.156210495,11.57396483,0.05437416900000001,0.00457315,0.060208305,-0.11769524199999999,0.238631521,0.24679151300000002,0.0029027859999999996,0.08458606099999999,0.9140104929999999,1.057754378,0.788108624,1.132962121,0.867930344,0.010572243,0.010578158,0.010590826000000001,0.010786994,0.0,1.6676150859999999,3.672847705,1.769053306,3.923374038,1.099386385,4.0,2.0,0.0,0.25,0.565879673,0.07462476900000001,11.67789625,9.416093154,6.113290387,0.439234351,0.173354137,0.108230956,0.06816522400000001,0.02754529,0.149638504,0.00498795,2.0,0.0,1.0,1.0,0.0,7.0,7.0,6.0,0.0,3.0,0.0,0.9670905999999999,0.0,0.0,4.4225182819999995,13.32999755,0.0,0.0,0.0,0.0,5.769286912,0.0,0.0,5.392949184,0.0,2.957777315,0.0,0.0,6.273238424,0.0,0.0,-0.08550553,0.39286,0.66667,2.0,3.658286785,4.765287436,5.081417388,0.831940226,0.784175093,31.83366385,27.66637318,5.0,3.0,5.273307711,14.88834242,0.0,64.0,87.0,121.0,142.0,174.0,207.0,248.0,257.0,1410.0,7.201497079,8.35206977,9.320581585,0.0,3.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,6.0,0.181818182,0.0,8.0,15.0,1.291666667,0.221541176,0.0073847059999999996,10.45313958,11.36141629,12.27492217,1.228,6.42
5.0,0.17976019199999999,10.21694281,0.047514975,-0.010769041000000002,0.054555676,-0.12207118199999999,0.208722312,0.214643915,-0.006918114,0.07895596099999999,0.979308278,1.025786005,0.7837194279999999,1.053528383,0.8809164190000001,0.012965832,0.012971495,0.012980437,0.013375221999999999,0.0,1.673648675,3.676638688,1.785777544,3.9236379830000003,1.112980818,4.0,2.0,0.0,0.25,0.565879673,0.07462476900000001,11.70230402,9.571401762999999,6.2356204260000005,0.442139365,0.177379352,0.108765929,0.06800662,0.027596942000000003,0.175369897,0.005657093,2.0,0.0,1.0,1.0,0.0,7.0,7.0,6.0,0.0,3.0,0.0,0.9323683779999999,0.0,0.0,4.40249369,13.38006009,0.0,0.0,0.0,0.0,5.949842468,0.0,0.0,5.401030782,0.0,2.985179816,0.0,0.0,6.291259545,0.0,0.0,-0.12550553,0.37931,0.6612899999999999,2.0,3.664962005,4.860577243,5.159771663,0.836969207,0.791682806,31.59035352,27.55836525,6.0,4.0,4.986349052,14.88834242,0.0,66.0,88.0,122.0,144.0,176.0,210.0,252.0,262.0,1433.0,7.203730988999999,8.354455488,9.323976366,0.0,3.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,7.0,0.20588235300000002,0.0,8.0,16.0,1.291666667,0.25527858600000003,0.008234793,10.46740835,11.37454806,12.28648605,1.5859999999999999,6.38
