ATSC4c,ATSC2v,SCH-7,ASP-7,hmin,ETA_BetaP_s,IC1,IC2,SIC2,BIC2,ZMIC1,ZMIC2,MDEO-11,nHeteroRing,n6HeteroRing,nT6HeteroRing,LipinskiFailures,pChemBL
0.641756136,-248.3912668,0.33221431,0.03497873,0.034867086,0.68519,3.800166795,4.635118007,0.825531174,0.791248386,41.32978819,28.69594311,0.337553191,2,2,2,0,5
0.500277027,-218.0985423,0.286531963,0.0341619,0.077967608,0.70652,3.851205059,4.621928095,0.868468723,0.823182003,33.60913475,26.33670093,0.166666667,3,3,3,0,5.99
0.480668834,-67.21068062,0.608560219,0.027050974,0.046575255,0.71296,3.714638438,4.307817199,0.789059649,0.736947144,48.10064737,36.87101568,0,3,2,2,0,7.12
0.552896103,175.5028469,0.781067023,0.028269662,-0.139491528,0.6859,3.774674552,4.662892486,0.763341871,0.729452588,57.57725436,40.26954589,0,4,3,3,0,8.64
0.151789907,999.4193443,0.782852988,0.026032944,-0.374320486,0.68382,3.519047404,4.907156231,0.800608524,0.775109881,46.47265798,30.84339381,0,3,2,2,0,7.29
0.522264268,90.24757862,0.723301518,0.03056794,0.004816941,0.71,3.67643398,4.561286684,0.825787186,0.78199429,36.7130712,28.00493285,0,3,2,2,0,7.58
0.52638408,-149.7241791,0.793878722,0.025427126,-0.024603175,0.7,3.963456377,4.685769595,0.838997504,0.779502986,45.26041379,33.1077179,0,4,2,2,0,8.18
-0.088466557,616.8525697,1.096735343,0.024377567,-0.036251864,0.64655,3.942194836,4.922137842,0.86773074,0.820356307,38.7420525,30.41428517,0.972950627,2,0,0,0,7.7
0.472460176,-69.63971986,0.638564352,0.029860842,0.075025025,0.65833,3.913088436,4.624093266,0.8469917,0.778137481,52.61711251,35.38320343,0.430674364,2,1,1,0,5.4
0.473936927,516.2230215,0.745266504,0.029741478,-0.022690166,0.69444,3.647532432,4.730388542,0.846986626,0.80751176,41.54633415,31.00501302,0.166666667,3,2,2,0,7.29
-0.222793825,172.7606466,0.920741734,0.027533317,-0.137983389,0.67614,3.757707141,5.014565471,0.797811388,0.753140011,72.25552437,39.14105973,0,4,2,2,1,6.14
-0.200704119,-151.9399639,0.763624178,0.02654091,0.050814434,0.65278,3.439517964,4.395692307,0.750376676,0.693343266,72.90869045,43.37699567,0.5,3,1,1,1,6.96
0.059065065,173.3239848,0.676579452,0.02921529,-0.033418367,0.65741,3.502827932,4.379166804,0.764529961,0.731240169,43.5049447,32.61357799,0.090909091,2,1,1,0,6.49
-0.37517273,5.679667992,0.78158609,0.029397199,0.089174317,0.62931,4.02713247,4.923706204,0.88642136,0.826930445,47.31214071,32.66960278,0,3,1,1,0,6.66
-0.203940506,247.1978369,0.767823805,0.028143189,-0.128079635,0.69872,3.920099115,4.908611594,0.803567478,0.769973527,53.83516689,37.49594645,0,4,2,2,0,6.72
-0.096192197,-78.68886885,0.901022771,0.03220032,-0.179058209,0.66667,3.870654452,4.961353528,0.87464413,0.816439704,46.13932784,28.56911544,0,4,2,2,0,8.13
0.064360945,262.7413028,0.997907659,0.0252479,-0.042993433,0.67391,3.801712212,4.653055907,0.874317695,0.822354541,34.81993328,27.9427592,0,2,1,1,0,6.2
-1.723728436,-1452.065941,0.142258898,0.035353455,-0.191896391,0.62121,3.439661148,4.823385024,0.674623164,0.663757632,114.5330166,73.13506674,2.88637426,0,0,0,3,5.67
0.287617559,639.5587214,0.769581194,0.026737537,-0.01156498,0.69828,3.72637013,4.62346519,0.819203225,0.782724026,42.49197419,34.44769305,0,3,2,2,0,7.11
0.439975937,28.69156534,0.540817364,0.028048921,-0.002018141,0.61364,3.344814203,4.32325025,0.806945083,0.766009995,43.65818163,27.60618467,0.655185349,1,0,0,0,5.4
0.183691023,808.5844299,0.639198186,0.027204992,-0.18945579,0.69853,3.498205148,4.793532383,0.795954769,0.762645288,51.53528995,33.17921947,0,4,4,4,0,6.82
0.105812664,265.686604,1.141516922,0.026360034,-0.031942621,0.68103,3.920275151,4.713955341,0.848659634,0.806426031,45.98282243,34.98116041,0.2,3,0,0,0,6.75
-0.327310622,51.66719519,0.845778662,0.02644575,-0.174777987,0.74219,3.442737981,4.218854926,0.723287241,0.691838755,53.91000089,46.445237,0,6,4,4,0,6.2
-0.1090112,925.4996626,0.870445774,0.028662108,-0.121942621,0.65385,3.610211931,4.593503721,0.81811952,0.782490346,39.96004666,30.63582377,0.2,3,0,0,0,6.7
0.120066109,20.89976429,0.743728989,0.028869392,-0.125274668,0.66912,3.538087405,4.72977874,0.776970449,0.744996261,52.66297374,34.63025626,0,3,2,2,0,8
-0.06065065,601.6618932,0.56454656,0.029592351,0.005855537,0.72222,4.002529763,5.102746985,0.929148485,0.869238493,37.04520262,24.88318959,0,4,3,3,0,6.64
0.097589316,873.0967903,0.70889824,0.029127207,-0.130547696,0.67949,3.770531193,5.104393399,0.82203587,0.794301759,51.54263306,35.33710557,0,3,2,2,1,6.47
0.130727526,168.6656663,0.815087714,0.02868134,-0.145070389,0.68571,3.631390848,4.642434649,0.768056245,0.734338414,54.0718082,37.22922155,0,4,2,2,0,8.01
-0.149613542,360.4725117,0.526760352,0.030139082,-0.160938996,0.65909,3.80759169,4.727283924,0.817676837,0.762505446,56.27862192,36.46986468,0.650697637,2,0,0,0,6.09
0.173826547,495.6518613,1.003798188,0.027624297,-0.038128304,0.70588,3.888361506,5.127138157,0.864502652,0.816927426,46.49176335,29.09343308,0,4,2,2,1,7.66
0.442035717,1081.917221,0.700069427,0.027984825,-0.124881189,0.67568,3.881232803,5.002544643,0.821778263,0.789063565,49.53439495,35.30715963,0,3,2,2,0,7.82
-0.737596638,-648.4300203,0.441395569,0.035338417,-0.094419391,0.61574,3.634810288,5.021561267,0.749437571,0.721488487,96.53376985,51.95495584,1.119803872,0,0,0,4,4.29
0.031631739,766.2771714,1.098228603,0.026176069,-0.154530659,0.70946,3.562530839,4.791301584,0.787076933,0.746558381,56.2203835,36.83224607,0.5,5,3,3,0,7.1
-0.03289949,-297.3815059,0.62331962,0.035631283,0.007878659,0.62069,3.591336877,4.808009488,0.84344537,0.792604483,50.56941758,30.12535182,0,3,2,2,1,6.7
-0.084455349,235.0914418,0.782503193,0.02706982,-0.163177513,0.62931,3.818870596,4.602964207,0.838144088,0.771560618,51.71201037,35.08965616,0,3,0,0,0,7.55
0.324439948,335.6659584,0.904266843,0.02841508,-0.140372063,0.68293,3.716882236,4.867774818,0.783929685,0.755520333,62.57436211,40.59238667,0,4,3,3,1,6.28
-0.070690231,196.7529231,0.288675135,0.034335457,-0.038393093,0.58654,3.155395185,4.190741732,0.746386162,0.715390121,50.7500261,37.50604433,0.1,0,0,0,1,4.6
0.066928434,473.1931942,0.657331646,0.029157191,-0.109078719,0.69118,3.82873895,5.052444011,0.845274786,0.811140003,47.69668059,33.16451619,0,4,3,3,0,8.68
0.979571213,885.9708827,0.700069427,0.027998822,-0.126013519,0.6875,3.982065717,5.111052349,0.828381601,0.797431831,52.27653521,35.74072349,0,3,2,2,1,6.36
0.202043203,719.7131204,0.603343541,0.029774884,-0.043767566,0.65909,3.915295644,4.861097456,0.844690266,0.78915568,52.7944021,34.14931969,0.430674364,2,1,1,0,6.52
0.43682821,-212.963283,0.465738834,0.03329063,0.04023034,0.69444,3.75856294,4.83856294,0.857315066,0.819138743,38.47991955,27.08761992,0.166666667,3,3,3,0,6.63
0.225846844,138.4523705,0.564192572,0.027587581,-0.016592901,0.61957,3.546848811,4.424267553,0.825800207,0.783908626,42.37034387,29.21428099,0.655185349,1,0,0,0,6
0.540392323,400.3796497,0.70889824,0.028315905,-0.114926146,0.67568,4.005940853,4.960528582,0.823684095,0.786913248,48.27049598,36.54307214,0,3,2,2,0,8.27
-0.163510086,-242.9683471,0.918795955,0.025437324,0.081738217,0.67241,3.430067675,4.237486508,0.754711575,0.698553281,57.67354407,35.97377996,0,3,1,1,1,7
0.150847053,444.8835145,0.757923878,0.028739325,-0.175910848,0.69697,3.43539866,4.841625011,0.798146031,0.765846264,51.00917733,31.36178126,0,5,3,3,0,6.33
0.15626997,58.62866046,1.15679256,0.025527081,-0.050649132,0.71429,3.823562332,4.687463586,0.843890288,0.800184157,41.2515366,34.73433835,0,3,2,2,0,7.7
0.353529882,120.5024621,0.807107515,0.027378346,-0.126593207,0.6875,3.999038805,4.981580623,0.833419329,0.794917872,49.65501655,35.59206935,0,4,2,2,0,7.13
0.185939476,416.1676564,0.710332698,0.026959997,-0.278356767,0.68548,3.713269419,4.798068512,0.812283288,0.781501487,43.59319628,30.68760429,0.076923077,3,2,2,0,8.66
0.666042648,62.65646885,0.783861312,0.027180698,-0.146006787,0.68919,4.013980868,4.84220413,0.810101617,0.770388905,50.20053066,38.18460025,0,4,3,3,0,6.8
-0.004375332,405.372214,0.716257211,0.028570295,-0.123757913,0.71528,3.734111104,4.790997044,0.795533782,0.762241918,54.09924944,36.80213452,0,5,3,3,0,7.68
-0.05264794,460.2908867,0.779307152,0.02685186,0.003573909,0.675,3.929033296,4.786790199,0.839722975,0.800830856,43.58965341,33.89453982,0,3,2,2,0,7.39
-0.127410743,606.9026215,1.005875715,0.025368297,-0.081778563,0.70313,3.762597452,5.030394654,0.86621099,0.817983985,46.32498227,29.11776483,0.5,5,4,4,0,7.76
0.235165516,624.9558926,1.013070605,0.025308554,-0.039332849,0.66667,3.743923324,4.95856294,0.878577124,0.83442168,37.19261008,27.14094367,0.1,2,1,1,0,6.4
0.055784956,552.1596594,0.427029133,0.030592668,-0.068480686,0.675,3.699594445,3.985308731,0.776971892,0.734447896,33.72018252,29.26542434,0,2,1,1,0,4.35
0.928877794,822.2041096,0.700069427,0.027790803,-0.133318689,0.67949,3.953743909,5.054332507,0.821876479,0.790688599,50.74209581,35.98591665,0,3,2,2,0,7.96
-0.137433004,566.0963404,0.71028719,0.027529891,-0.085134781,0.73529,3.635189447,4.711019011,0.788154323,0.750625499,51.92945112,36.09458633,0.5,5,4,4,1,7.01
-0.030201212,151.8969389,0.561463555,0.028802071,0.061558754,0.64773,3.933954578,4.477024974,0.880011336,0.817611929,36.05049349,29.68608865,0.2,1,0,0,0,5.31
-0.206561986,943.53211,0.495070514,0.030023541,0.057310763,0.69697,4.16756608,5.231467826,0.909047801,0.860889679,48.14023468,32.11629237,0.5,3,3,3,1,7.28
0.543737081,-98.52976285,0.649647116,0.031079285,0.051698318,0.71875,3.972573884,4.603055907,0.864922604,0.811479328,33.32235122,27.24446998,0,3,2,2,0,7.39
-0.258881346,465.6694237,0.638851357,0.028679211,0.011981601,0.63514,3.44487202,4.452636628,0.756910897,0.703316236,75.10381682,41.94869789,0.5,2,2,2,1,7.21
-0.343317566,348.6422613,0.896261137,0.026821443,2.08E-05,0.70588,3.964083512,4.915061012,0.832089393,0.796616006,47.29913271,34.35527218,0,4,2,2,0,7.48
0.268873154,535.6515293,0.689452168,0.030483935,-0.084194754,0.67424,3.541705498,4.710882915,0.785147152,0.758663064,47.92246228,35.44966567,0,3,2,2,0,6.5
0.200205017,269.5417416,0.743621944,0.026335886,-0.02732187,0.64655,3.532573258,4.543921151,0.797117657,0.760198821,49.48122033,33.92983829,0.850177526,2,0,0,0,6.82
-0.109083275,1044.33081,0.97647782,0.025742459,-0.081600607,0.69286,3.552084351,4.860077428,0.807004417,0.770978183,50.40530946,31.30226866,0,4,3,3,0,5.23
-0.172920813,-162.628583,0.725656297,0.032643656,-0.19344246,0.64167,3.4381,4.571034796,0.80187407,0.745769902,58.22643759,33.80257611,0,3,2,2,0,6.52
-0.08010459,498.1134167,0.6684772,0.029905148,-0.010967827,0.6875,3.639180371,4.788780124,0.83604166,0.801163771,40.82673775,29.00182532,0.2,3,1,1,0,6.77
0.39431908,518.2318515,0.758210882,0.02887193,0.073185784,0.7,4.054598171,4.859208824,0.865442553,0.805381758,41.76306343,29.03424244,0,3,1,1,0,8
-0.19944429,80.48105249,1.095326207,0.025412532,-0.197282737,0.66667,3.979942028,4.995568116,0.817802753,0.778386244,57.21140652,35.85760856,0.723980855,2,2,2,0,7.85
0.057069411,-43.82815914,0.668410422,0.028300927,-0.060118313,0.67742,3.794914739,5.011094521,0.855430314,0.816198812,43.26848127,30.62068722,0.454280148,2,2,2,0,6.22
0.06504759,-77.28975473,0.886993936,0.027315404,0.147585967,0.61765,3.255434432,4.096227661,0.711782404,0.660716798,75.88444743,47.85737892,0,1,0,0,1,4.82
0.172099144,-98.64985301,0.616891048,0.029177699,-0.025453568,0.67188,4.114057641,4.992897056,0.859754075,0.814597245,43.91867608,34.02021354,0.721124785,3,2,2,0,6.31
0.514645554,-247.1839563,0.769195472,0.028910257,-0.027539919,0.69828,3.624498452,4.30597913,0.762949832,0.713687591,50.63192608,38.27395138,0,3,2,2,0,8.1
-0.163196662,-399.7475234,0.663031946,0.025675808,0.11640936,0.68,2.992482656,3.838397799,0.736813928,0.66698051,56.32203381,37.47682233,0,3,1,1,1,4.64
0.018938381,-138.6874081,0.686963879,0.029172905,0.058006207,0.66129,3.957494564,4.681064402,0.847472055,0.781651506,52.73403491,35.43541622,0.430674364,2,1,1,0,6.47
0.007622279,722.6587255,0.662031344,0.028374145,0.011999979,0.65833,3.964580824,4.858623612,0.852324356,0.815999903,41.59920576,33.97444624,0.2,3,1,1,0,7.13
-0.095840415,362.6486746,0.614156584,0.02754094,-0.115801018,0.66667,4.17507052,4.753055907,0.893107878,0.829804804,40.66425338,33.30833322,0,3,0,0,0,6.31
0.217035327,1112.650106,1.264106846,0.025470138,-0.064181589,0.69286,3.600472767,4.939235075,0.820148358,0.783535353,49.68682886,31.37390426,0,3,2,2,0,5.56
0.356934707,-34.25545812,0.883442255,0.027750696,0.024108048,0.675,4.156447445,5.07704244,0.895039094,0.835477457,38.83461171,26.91278973,0.066666667,3,1,1,0,6.72
0.05894819,375.3001783,0.654910135,0.029215579,-0.020067412,0.70833,3.778201009,5.15268589,0.855591364,0.824703212,47.69272571,33.05791943,0,5,4,4,0,7.28
-0.079405345,-219.7617497,0.898734206,0.02767891,-0.139718926,0.67262,3.62196743,4.718608515,0.759907231,0.714950126,75.08759396,44.11133485,0,4,2,2,1,6.16
0.064612348,1128.047387,1.095256178,0.026095948,-0.090098749,0.68571,3.455369715,4.927259121,0.809410956,0.775024588,52.23316619,30.66517551,0,3,2,2,0,5.98
0.324331325,112.2830552,0.360123368,0.029296329,0.016384353,0.64286,3.83933588,4.561482187,0.835523275,0.777035568,49.89142363,34.68617817,0.550321208,1,1,1,0,7.16
-0.274522086,188.5619651,0.711495975,0.029868855,0.059757863,0.62931,3.844372821,4.85366069,0.859990143,0.805938933,50.11444765,33.48144907,0,3,1,1,1,6.58
-1.874566602,-1255.511291,0.142258898,0.035064732,-0.211423153,0.64527,3.54124396,5.113804499,0.703722955,0.690972545,122.1974107,69.6204477,4.457123237,1,0,0,3,6.04
0.549128373,166.0629928,0.8059705,0.030311509,-0.146149818,0.63333,4.031059238,5.41566147,0.847214103,0.809939586,59.05986795,36.81489414,0,3,2,2,2,8.9
0.190247774,730.7886965,0.889527732,0.027777105,-0.189816744,0.68382,3.600536098,5.025127092,0.825487929,0.792625549,47.16748777,30.5320976,0,4,2,2,0,9.52
-0.064908275,374.5204327,0.72138179,0.027798814,-0.032712463,0.75,3.561836856,4.323231429,0.73189631,0.697332244,54.23274396,40.60143293,0,5,4,4,1,7.46
0.110944282,214.3639622,1.252378412,0.026241375,-0.120553471,0.69286,3.553144644,4.834568795,0.799843408,0.762568325,53.53629864,33.36197747,0.166666667,4,2,2,0,5.62
0.873622514,332.467275,0.700069427,0.028035884,-0.079268944,0.68571,4.094680434,4.9079011,0.834302041,0.795455552,47.96048616,35.35908041,0,3,2,2,0,7.82
0.589865209,-135.6806825,0.694232399,0.029802528,-0.163044533,0.68966,3.742289314,4.415630507,0.786439661,0.734563895,47.56528837,35.94613755,0,3,2,2,0,6.75
0.258788113,387.7100969,0.621487895,0.030473809,0.104006719,0.7,3.496118243,4.337175341,0.852522264,0.801786263,31.44302225,25.83114684,0,3,0,0,0,6.25
-0.234641707,-396.1244588,0.441395569,0.035356719,0.142462134,0.61667,3.263342488,4.455650181,0.781632716,0.730670177,61.30439016,35.56584302,0,2,2,2,1,6.17
-0.04336073,274.9205943,0.823312582,0.029949996,-0.048000808,0.68269,3.783173773,4.577697282,0.828758203,0.78652174,39.14372115,29.82220524,0.166666667,3,1,1,0,7.6
0.082259826,-47.99092482,0.913052987,0.028024457,-0.135151187,0.6875,3.454437976,4.653399413,0.761787801,0.727967513,57.31761476,35.68939956,0,5,4,4,0,4.97
0.083651089,-144.2370478,0.745662265,0.02674181,0.063665452,0.67143,3.291798298,4.180307779,0.723066542,0.66705763,73.81534758,45.3194091,0,3,1,1,1,6.28
0.288028625,525.9379088,0.855220037,0.027762403,-0.148302006,0.68333,3.874341416,4.884117284,0.777057237,0.740864484,66.13194487,44.20111551,0,4,2,2,1,7.37
0.06408034,836.6301599,0.666471905,0.028923723,-0.196609673,0.65625,3.834061799,4.968340331,0.821974913,0.776196518,65.47857531,38.96567909,0,3,3,3,0,6.05
0.095247323,587.2829794,1.220311727,0.026152513,-0.039442621,0.675,3.89366069,4.75856294,0.84314036,0.803965685,46.20049469,34.8235728,0.2,3,0,0,0,6.4
0.189964564,-35.0548368,0.528380469,0.029799344,0.151954553,0.66379,3.942366777,4.868106671,0.876411702,0.825828188,46.24287042,31.59401366,0,2,1,1,0,5.35
0.313837907,723.3011231,0.537618901,0.02637785,-0.310008267,0.66176,3.761673979,4.858867207,0.819268656,0.784976563,48.34858852,33.13169866,0.166666667,2,2,2,0,8.15
-0.105945288,-244.34745,0.822819464,0.026151067,0.094709705,0.68939,3.577096983,4.372585734,0.774751444,0.709850173,62.50971552,39.50091339,0,4,1,1,1,6.92
-0.178861425,62.78562336,1.032034517,0.031239568,-0.20160797,0.64516,3.757033162,4.967634486,0.859250199,0.806451014,50.48565227,28.84470189,0,3,1,1,0,8.4
0.071680304,18.70242226,0.93444365,0.029183229,-0.15205883,0.65385,3.568951631,4.597353726,0.745123113,0.708172791,69.21405091,43.43558576,0.066666667,3,2,2,1,4.67
0.560130361,186.2968313,0.800041937,0.025266725,-0.117114158,0.68382,4.166923577,5.049274941,0.873371523,0.815737973,47.51035557,31.93004704,0,4,3,3,0,8.85
0.007286406,251.8026179,0.664791963,0.027351236,-0.220616086,0.67424,4.223271566,5.032076497,0.882752339,0.840264058,44.69182234,37.11904629,0,2,1,1,0,5.75
0.13455526,697.6580544,0.713874254,0.029203207,-0.019767682,0.69079,3.775559187,4.606769228,0.759429854,0.719708795,57.39859451,42.46450819,0.125,3,2,2,1,8.1
0.542152119,101.7802509,0.908557024,0.026776118,-0.106182524,0.7,4.149869674,4.894122032,0.839056115,0.793222289,46.32721623,36.7571323,0,4,2,2,0,6.62
0.120622895,778.9541589,0.614982214,0.026637735,0.010519652,0.67857,3.800182197,4.429529778,0.89409654,0.824092518,45.19062018,37.4738175,0,2,1,1,0,5.7
-0.206038495,382.4513442,0.382311062,0.028639454,0.058833932,0.74107,3.461916613,4.063689436,0.723757692,0.692237984,49.10305753,42.87171217,0,4,4,4,0,6.99
0.143073458,183.7929505,0.830444168,0.028701191,-0.150512133,0.69118,3.655962236,4.795068774,0.796209883,0.762889726,50.16102466,33.667942,0,4,2,2,0,6.19
-0.230342462,66.85427839,1.133159238,0.024753114,-0.090783497,0.72727,3.488013548,4.18979328,0.715228213,0.684725221,56.10831275,48.90987604,0,6,4,4,0,5.48
0.220588533,250.5378663,0.236387991,0.031615361,0.156473923,0.65476,3.816428032,4.390319531,0.878063906,0.82218031,38.15751594,29.72979297,0,1,1,1,0,5.26
-0.345097489,177.370789,0.560283936,0.030058714,0.035381488,0.65909,3.938407931,4.878230343,0.855763868,0.798593896,54.26832638,34.5826714,0.5,2,2,2,0,7.27
0.492399428,230.1451038,0.70889824,0.028259211,-0.062293635,0.68382,4.240725044,4.962822441,0.858417861,0.812442101,44.11790034,35.42547872,0,3,2,2,0,6.89
-0.115792917,294.427199,0.664375953,0.028075708,-0.078108584,0.70968,3.834838804,5.026636532,0.869455765,0.821487978,43.06295144,28.3989648,0,4,3,3,0,6.88
0.497259685,205.1385387,0.767823805,0.027849215,-0.119099939,0.69595,3.863285582,4.749389062,0.791564844,0.755622138,54.05745418,38.37593945,0,4,2,2,0,8.85
-0.017496314,407.4275976,0.795157143,0.029498022,-0.135067621,0.64815,3.527486769,4.695350055,0.823682082,0.790128497,42.32057408,30.00046986,0.2,3,0,0,0,6.21
0.907929914,178.8201732,0.823145022,0.026787274,-0.130102277,0.69595,4.068727051,4.976969606,0.832647905,0.794182086,49.86794955,35.70963761,0,4,2,2,0,7
0.610278212,-564.1473052,0.817372497,0.028578556,0.048283286,0.7,2.997917091,3.903195419,0.702697449,0.646928852,70.47402927,45.41106022,0,2,1,1,1,6.06
0.489917338,269.5571419,0.405661828,0.033511685,0.024020849,0.68519,3.973332367,4.886842188,0.875,0.837808046,35.28131336,27.39022605,0.388067491,2,2,2,0,5.71
0.261766163,511.7061671,0.740696375,0.027762585,-0.035516077,0.69828,3.796300261,4.90346519,0.868814694,0.830126292,41.55868959,31.53442336,0,3,2,2,0,6.72
0.175787662,-34.68545189,0.686963879,0.029156675,0.048997444,0.64516,4.041092818,4.675077819,0.851275105,0.783648485,52.09449524,36.79597213,0.430674364,2,1,1,0,8.05
0.017645206,838.8759464,0.952764083,0.028665708,-0.230685282,0.66667,3.807699209,5.047213631,0.832037491,0.780383651,62.9782677,35.34530063,0,4,3,3,0,6.52
0.623432865,1120.204052,0.70889824,0.028171658,-0.136599939,0.6875,3.77406568,4.70258586,0.759728457,0.729881593,56.1004781,42.09475539,0,3,2,2,0,7.12
-0.045682895,210.3458953,0.367148116,0.029567385,0.03874752,0.73,3.240655075,3.724801618,0.670580977,0.639980599,48.26222888,42.36258019,0,3,3,3,0,5.76
0.485464021,901.1411146,0.537618901,0.026717387,-0.082721294,0.68939,3.973096296,4.943850823,0.843951325,0.806595292,42.23214105,32.90422074,0.166666667,3,3,3,0,7.96
0.198719861,977.4412935,0.919658604,0.023169927,-0.34650465,0.66667,3.635114137,4.964735179,0.840498922,0.807307208,46.80595745,32.1537821,1.405089413,3,2,2,0,6.83
-0.186377789,-580.9576468,0.770070033,0.02642178,0.091965393,0.66912,3.080837296,3.992670501,0.70387361,0.645037749,74.72610734,47.3818692,0,3,1,1,1,6.96
-0.039183296,751.0693679,0.74291893,0.029072752,-0.218052806,0.66892,3.447381392,4.740177774,0.756396878,0.731990874,53.9214536,35.75599075,0,3,2,2,0,8.59
-0.069315642,-44.85977541,0.834440853,0.029191321,-0.036523383,0.68519,3.683969359,4.717277835,0.840164134,0.798605926,41.57662533,28.48552732,0.2,3,1,1,0,6.36
0.168893048,92.90707332,0.780347247,0.030553519,0.09770103,0.63971,4.130826501,4.65366069,0.824553379,0.76580581,53.60965201,38.6957105,0.860153255,2,0,0,1,5.3
