Smiles,pChEMBL_Value
CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(OC[C@@H](N)Cc3ccccc3)cc21,8.52
CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(O[C@H](CN)c3ccccc3)cc21,8.52
Cc1cc(C(C)Nc2ccccc2)c2nc(N3CCOCC3)cc(=O)n2c1,8.52
Cc1cc(C(C)Nc2ccccc2)c2oc(N3CCOCC3)cc(=O)c2c1,8.52
COc1ncc(Nc2ncc([C@H](C)N3CCN(S(C)(=O)=O)C[C@@H]3C)cc2-c2nc(C)nc(N)n2)cc1F,8.52
COc1ncc(Nc2ncc(C(C)(C)N3CCN(S(C)(=O)=O)CC3)cc2-c2nc(C)nc(N)n2)cc1F,8.52
CC(=O)Nc1cc(Nc2cc(NC3CC3)n3ncc(C#N)c3n2)ccc1C1CC1,8.52
CC(=O)Nc1cc(Nc2cc(Nc3ccn(C)n3)n3ncc(C#N)c3n2)ccc1C,8.52
CC(=O)Nc1cc(Nc2cc(NC3COC3)n3ncc(C#N)c3n2)c(F)cc1C1CC1,8.52
O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)N1CCc2c(Cl)cccc21,8.52
Cc1cccc2c1CCN2C(=O)Cc1nc(N2CCOCC2)cc(=O)[nH]1,8.52
CC1Cc2c(Br)cccc2N1C(=O)Cc1nc(N2CCOCC2)sc1C(N)=O,8.52
C[C@@H](Nc1cc(F)cc(F)c1)c1cc(C(=O)N(C)C)cn2c(=O)cc(N3CCOCC3)nc12,8.52
C[C@@H](Nc1cc(F)cc(F)c1)c1cc(C(=O)N(C)C)cc2c(=O)cc(N3CCOCC3)oc12,8.52
CNC(=O)c1cc([C@@H](C)Nc2cc(F)cc(F)c2)c2oc(N3CCOCC3)cc(=O)c2c1,8.52
C[C@@H]1CN(c2cc(=O)c3cc(C(=O)N(C)C)cc(CN4CCOc5c(F)cc(F)cc54)c3o2)CCO1,8.52
C[C@@H]1CN(c2cc(=O)c3cc(C(=O)N(C)C)cc(CN4CCOc5ccc(F)cc54)c3o2)CCO1,8.52
CC1Cc2cc(F)ccc2N1C(=O)Cc1nc(N2CCOCC2)c(F)c(=O)[nH]1,8.52
Nc1ncnc(N2CCC(c3nc(-c4ccc(O)c(C(F)(F)F)c4)cn3CCN3CCCC3)CC2)c1Cl,8.52
CC1Cc2c(Br)cccc2N1C(=O)Cc1nc(N2CCOCC2)cc(=O)[nH]1,8.52
C[C@H](Nc1ncnc(N)c1C#N)c1nn2ccc(C(F)(F)F)c2c(=O)n1-c1ccccc1,8.52
O=C(c1cc(C2CCCN2c2cc(F)cc(F)c2)c2oc(N3CCOCC3)cc(=O)c2c1)N1CCC(O)CC1,8.52
CC(Nc1cc(F)cc(F)c1)c1cc(C(=O)NCCN(C)C)cc2ncc(N3CCOCC3)nc12,8.52
CO/C=C/C(=O)c1cc2c3c(c(N)cc(NC(=O)C(C)C)c3n1)N=C2,8.52
COCc1c(-c2ccccn2)c([C@H](C)Nc2ncnc(N)c2C#N)nc2ccc(F)cc12,8.51
CC(Nc1ncnc(N)c1C#N)c1nc2ccc(F)cc2c(NCCO)c1-c1ccccc1,8.51
Nc1ncccc1-c1nc2ccc(-c3cccc(NC(=O)C4CC4)c3)nc2n1-c1ccc(C2(N)CCC2)cc1,8.51
Cc1csc2cc([C@H](C)Nc3ncnc(N)c3C#N)c(-c3cccc(CN(C)CCCN(C)Cc4ccc(Cl)cc4)c3)c(=O)n12,8.5
CCNC(=O)Nc1ccc(-c2nc3c(c(N4CCOC[C@@H]4C)n2)[C@H]2CC[C@@H](C3)N2CC)cc1,8.49
Nc1ncnc(N2CCC(c3nc(-c4ccc(F)c(F)c4)cn3CCN3CCCC3)CC2)c1Cl,8.49
N#Cc1c(N)ncnc1N1CCC(c2nc(-c3ccc(F)c(C(F)(F)F)c3)cn2CCN2CCCC2)CC1,8.49
CN(C)C(=O)c1cc(C2CCCN2c2ccccc2)c2oc(N3CCOCC3)cc(=O)c2c1,8.49
N[C@H](COc1cncc(-c2ccc3c(c2)CC(=O)N3)c1)Cc1c[nH]c2ccccc12,8.49
CCNC(=O)Nc1ccc(-c2nc3c(c(N4CCOC[C@@H]4C)n2)CCN(c2ncccn2)C3)cc1,8.48
Nc1ncnc(N2CCC(c3nc(-c4ccc(F)cc4)cn3CCN3CCCC3)CC2)c1Cl,8.48
N[C@H](COc1cncc(-c2ccc3c(c2)C(C2CC2)C(=O)N3)c1)Cc1c[nH]c2ccccc12,8.48
Cc1nn2c(=O)cc(N3CCOC(C)C3)nc2n1Cc1cccc(Cl)c1Cl,8.47
Nc1cc2cc(-c3cncc(OC[C@@H](N)Cc4c[nH]c5ccccc45)c3)ccc2cn1,8.47
CCNC(=O)Nc1ccc(-c2nc3c(c(N4CCOC[C@@H]4C)n2)C[C@@H]2CC[C@H]3N2C2COC2)cc1,8.47
Nc1ncccc1-c1nc2ccc(-c3cccc(N4CCC(C(=O)N5CCOCC5)CC4)c3)nc2n1-c1ccc(C2(N)CCC2)cc1,8.47
CC(C)(C)C(=O)N1CCN(c2cccc(-c3ccc4nc(-c5cccnc5N)n(-c5ccc(C6(N)CCC6)cc5)c4n3)c2)CC1,8.47
CN(C)C(=O)c1cc([C@H]2CCCN2c2ccc(F)cc2)c2oc(N3CCOCC3)cc(=O)c2c1,8.47
N[C@H](COc1cncc(-c2ccc3cnc(F)cc3c2)c1)Cc1c[nH]c2ccccc12,8.46
NC1(c2ccc(-n3c(C4CCCCC4)nc4ccc(-c5cccc(N6CCOCC6)c5)nc43)cc2)CCC1,8.46
Cc1cc(-c2cn(CCN3CCCC3)c(C3CCN(c4ncnc(N)c4C#N)CC3)n2)ccc1F,8.46
CC(Nc1ncnc(N)c1C#N)c1nc2ccc(F)cc2c(N(C)C)c1-c1ccccn1,8.44
N#Cc1c(N)ncnc1N1CCC(c2nc(-c3ccc(F)c(C(F)(F)F)c3)cn2CCN)CC1,8.44
Nc1ncnc(N2CCC(c3nc(-c4ccnc(C(F)(F)F)c4)cn3CCNC3CC3)CC2)c1Cl,8.44
O=S(=O)(Nc1cc(-c2ccc3nccc(-c4ccncc4)c3c2)cnc1Cl)c1ccc(F)cc1,8.43
Nc1ncccc1-c1nc2ccc(Nc3ccccc3)nc2n1-c1ccc(C2(N)CCC2)cc1,8.42
C[C@H](Nc1ncnc(N)c1C#N)c1nn2ccc(F)c2c(=O)n1-c1ccccc1,8.42
COc1cnc(Nc2cnc(Cl)c(NS(C)(=O)=O)c2)c(-c2nc(C)nc(N)n2)c1,8.41
Cc1nc(N)nc(-c2cc(CN3CCOCC3)cnc2Nc2cnc(Cl)c(NS(=O)(=O)N(C)C)c2)n1,8.41
CCNC(=O)Nc1ccc(-c2nc3c(c(N4CCOC[C@@H]4C)n2)[C@H]2CC[C@@H](C3)N2C)cc1,8.41
Cc1ccc(F)cc1C[C@H](N)COc1cncc(-c2cc3c(C)n[nH]c3cn2)c1,8.41
N[C@H](COc1cncc(-c2ccc3[nH]nc(-c4ccccc4)c3c2)c1)Cc1c[nH]c2ccccc12,8.41
CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(CCN)cc21,8.4
CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(O[C@H](CCN)c3ccccc3)cc21,8.4
C[C@H]1COCCN1c1nc(-c2ccc(NC(=O)NCCO)cc2)nc2c1COC2(C)C,8.4
COc1ncc(Nc2ncc([C@@H](C)N3CCN(S(C)(=O)=O)CC3)cc2-c2nc(C)nc(N)n2)cc1F,8.4
Cc1nc(-c2cn3c(n2)-c2ccc(-c4cnn(C(C)(C)C(N)=O)c4)cc2OCC3)n(C(C)C)n1,8.4
CC(=O)N1CCc2ccc(Nc3cc(NC4CC4)n4ncc(C#N)c4n3)cc21,8.4
CCNC(=O)Nc1ccc(-c2nc(N3CCOC[C@@H]3CC)c3c(n2)c(C)nn3C)cc1,8.4
CC(Nc1cccc(Cl)c1F)c1cc(C(=O)NCCN(C)C)cn2c(=O)cc(N3CCOCC3)nc12,8.4
Cc1nc(-c2nc[nH]n2)ccc1-c1cnc2c(n1)N(CC1CCOCC1)C(=O)CN2,8.4
CC(C)(C)c1ncc2c(n1)-c1sc(NC(=O)N3CCC[C@@]3(C)C(N)=O)nc1CC2,8.4
C[C@@H]1CCN(C(=O)Nc2nc3c(s2)-c2nc(C(C)(C)C)ncc2CC3)[C@@H]1C(N)=O,8.4
C[C@@H]1CCN(C(=O)Nc2nc3c(s2)-c2nc(C(C)(C)C(F)(F)F)ncc2CC3)[C@@H]1C(N)=O,8.4
O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)N1CCc2cc(F)c(F)cc21,8.4
C[C@@H]1CN(c2cc(=O)c3cc(C(=O)N4CCOCC4)cc(CN4CCOc5c(F)cccc54)c3o2)CCO1,8.4
CC(C)C1Cc2ccccc2N1C(=O)Cc1nc(N2CCOCC2)cc(=O)[nH]1,8.4
CC1Cc2c(F)cccc2N1C(=O)Cc1nc(N2CCOCC2)cc(=O)[nH]1,8.4
C[C@H]1Cc2ccccc2N1C(=S)Cc1nc(N2CCOCC2)cc(=S)[nH]1,8.4
CCO/C=C/c1c(N)ncnc1N1CCC(c2nc(-c3ccc(F)c(C(F)(F)F)c3)cn2CCN(C)C)CC1,8.4
CC1C(=O)Nc2ccc(-c3cncc(OC[C@@H](N)Cc4c[nH]c5ccccc45)c3)cc21,8.4
Cc1c(Cn2c(C3CC3)nn3c(=O)cc(N4CCOCC4)nc23)cccc1C(F)(F)F,8.39
CN1CCN(c2ccc(-c3cnc4[nH]c5cnc(C(=O)O)cc5c4c3)cc2)CC1,8.39
CCc1c(N)ncnc1N1CCC(c2nc(-c3ccc(F)c(C(F)(F)F)c3)cn2CCN2CCC2)CC1,8.39
CCOc1c(N)ncnc1N1CCC(c2nc(-c3ccc(F)c(C(F)(F)F)c3)cn2CCN2CCC2)CC1,8.39
N#Cc1c(N)ncnc1N1CCC(c2nc(-c3ccc(OC(F)F)c(F)c3)cn2CCN2CCC2)CC1,8.39
C[C@H]1C[C@@H](C)CN(Cc2ccc(-c3cnc4[nH]c5cnc(C#N)cc5c4c3)cc2)C1,8.38
CCN(CC)C(=O)C1CCN(c2cccc(-c3ccc4nc(-c5cccnc5N)n(-c5ccc(C6(N)CCC6)cc5)c4n3)c2)CC1,8.38
NC1(c2ccc(-n3c(-c4ccccc4)nc4ccc(Nc5ccccc5)nc43)cc2)CCC1,8.38
Nc1ncnc(N2CCC(c3nc(-c4cccc(C(F)(F)F)c4)cn3CCN3CCCC3)CC2)c1Br,8.38
C=Cc1c(N)ncnc1N1CCC(c2nc(-c3ccc(F)c(C(F)(F)F)c3)cn2CCN2CCC2)CC1,8.38
CCc1c(N)ncnc1N1CCC(c2nc(-c3ccnc(C(C)C)c3)cn2CCN2CCC2)CC1,8.38
C[C@H]1COCCN1c1nc(-c2ccc(NC(=O)Nc3cnn(C)c3)cc2)nc2c1COC2(C)C,8.37
CCNC(=O)Nc1ccc(-c2nc3c(c(N4CCOC[C@@H]4C)n2)CCN(c2cnccn2)C3)cc1,8.37
NC(=O)c1cc2c(cn1)[nH]c1ncc(-c3ccc(CN4CCCCC4)cc3)cc12,8.37
NC1(c2ccc(-n3c(-c4cccnc4)nc4ccc(-c5ccccc5)nc43)cc2)CCC1,8.37
CN(C)C(=O)c1cccc(-c2ccc3nc(-c4ccccc4)n(-c4ccc(C5(N)CCC5)cc4)c3n2)c1,8.37
CCC(C)(C)NCCn1cc(-c2ccc(F)c(C(F)(F)F)c2)nc1C1CCN(c2ncnc(N)c2C#N)CC1,8.37
N[C@H](COc1cncc(-c2ccc3[nH]c(=O)oc3c2)c1)Cc1c[nH]c2ccccc12,8.37
CCNC(=O)Nc1ccc(-c2nc(N3CCOC[C@@H]3C)c3c(n2)[C@](C)(CC(C)(C)O)OC3)cc1,8.36
CC1(C)CCN(Cc2ccc(-c3cnc4[nH]c5cnc(C#N)cc5c4c3)cc2)CC1,8.36
C[C@H]1CN(c2cccc(-c3ccc4nc(-c5cccnc5N)n(-c5ccc(C6(N)CCC6)cc5)c4n3)c2)C[C@@H](C)O1,8.36
NC1(c2ccc(-n3c(-c4cccc(O)c4)nc4ccc(-c5cccc(N6CCOCC6)c5)nc43)cc2)CCC1,8.36
Cc1ccn2nc([C@H](C)Nc3ncnc(N)c3-c3ccc(O)c(F)c3)n(-c3ccccc3)c(=O)c12,8.36
Cc1nc(-c2cn3c(n2)-c2ccc(-c4cnn(CCO)c4)cc2OCC3)n(C(C)C)n1,8.35
COc1ncc(Nc2nc3ccc(C(C)(C)O)cn3c2-c2nc(C)nc(N)n2)cc1F,8.35
CC(=O)OC(C)(C)C(=O)Nc1cccc(-c2ccc3nc(-c4cccnc4N)n(-c4ccc(C5(N)CCC5)cc4)c3n2)c1,8.35
CC(C)Oc1c(N)ncnc1N1CCC(c2nc(-c3ccc(F)c(C(F)(F)F)c3)cn2CC2CNC2)CC1,8.35
Cc1cc(-c2cn(CC3CNC3)c(C3CCN(c4ncnc(N)c4C(C)C)CC3)n2)ccc1F,8.35
O=C(c1cc(C2CCCN2c2ccc(F)cc2)c2oc(N3CCOCC3)cc(=O)c2c1)N1CCOCC1,8.35
CCNC(=O)Nc1ccc(-c2nc(N3CCOC[C@@H]3C)c3c(n2)C(C)(C)OC3)cc1,8.34
C[C@H](Nc1ncnc(N)c1C#N)c1nc2ccc(F)cc2c(-c2ccccn2)c1-c1ccccn1,8.34
N#Cc1ncc(OC[C@@H](N)Cc2c[nH]c3ccccc23)cc1-c1ccc2cnccc2c1,8.34
C[C@H](Nc1ncnc(N)c1C#N)c1nn2cccc2c(=O)n1-c1ccccc1,8.33
NC1(c2ccc(-n3c(-c4ccccc4O)nc4ccc(-c5ccccc5)nc43)cc2)CCC1,8.32
COc1ccc(-c2nc3ccc(-c4cccc(N5CCOCC5)c4)nc3n2-c2ccc(C3(N)CCC3)cc2)cc1,8.32
CN(C)CCn1cc(-c2ccc(F)c(C(F)(F)F)c2)nc1C1CCN(c2ncnc(N)c2C2CC2)CC1,8.32
CCc1c(N)ncnc1N1CCC(c2nc(-c3ccc(F)c(OC)c3)cn2CCN2CCC2)CC1,8.32
Cc1cc(-c2cn(CCN(C)C)c(C3CCN(c4ncnc(N)c4-c4cn[nH]c4)CC3)n2)ccc1F,8.32
CC(=O)Nc1nc2ccc(-c3cnc(Cl)c(NS(=O)(=O)c4ccccc4Cl)c3)cc2s1,8.31
Nc1ncnc(N2CCC(c3nc(-c4ccc(F)c(Cl)c4)cn3CCN3CCCC3)CC2)c1C1CCC1,8.31
CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(OCCN)cc21,8.3
CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(OC[C@@H](N)c3ccccc3)cc21,8.3
Cc1nc(N)nc(-n2c(Nc3cc(O)cc(O)c3)nc3ccccc32)n1,8.3
COc1ccc(S(=O)(=O)Nc2cc(-c3ccc4nc(NC(C)=O)sc4c3)cnc2Cl)cc1,8.3
CC(=O)Nc1nc2ccc(-c3cnc(Cl)c(NS(=O)(=O)c4ccccc4)c3)cc2s1,8.3
CCNC(=O)Nc1ccc(-c2nc(N3CCOC[C@@H]3C)c3c(n2)[C@](C)(CC2CC2)OC3)cc1,8.3
Cc1nc(N)nc(-c2c(Nc3cc[nH]n3)nc3ccc(-c4cncnc4)cn23)n1,8.3
O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)N1CCc2c(F)cccc21,8.3
C[C@H]1Cc2ccccc2N1C(=O)Cc1nc(N2CCOCC2)cc(=O)[nH]1,8.3
N#Cc1cc2c(cn1)[nH]c1ncc(-c3ccc(CN4CCC(F)CC4)cc3)cc12,8.3
C[C@@H]1CCN(C(=O)Nc2nc3c(s2)-c2nc(C(C)(C)C(F)(F)F)sc2CC3)[C@@H]1C(N)=O,8.3
NC1(c2ccc(-n3c(-c4ccnnc4)nc4ccc(-c5cccc(N6CCOCC6)c5)nc43)cc2)CCC1,8.3
COCCN(Cc1cc(C(=O)N(C)C)cc2c(=O)cc(N3CCO[C@H](C)C3)oc12)c1cc(F)cc(F)c1,8.3
CCOc1c(N)ncnc1N1CCC(c2nc(-c3ccc(F)c(C(F)(F)F)c3)cn2CC2CNC2)CC1,8.3
O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)N1c2ccccc2CC1c1ccccc1,8.3
O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)N1c2ccccc2CC1C1CC1,8.3
Cc1csc2cc([C@H](C)Nc3ncnc(N)c3C#N)c(-c3cccc(CN(C)CCCN4C[C@H](C)O[C@H](C)C4)c3)c(=O)n12,8.3
C[C@H]1CN(C(=O)c2cc(C3CCCN3c3cc(F)cc(F)c3)c3nc(N4CCOCC4)cnc3c2)C[C@@H](C)N1,8.3
CNS(=O)(=O)c1cc(-c2sc(NC(C)=O)nc2C)cc2c1C(=O)N([C@@H](C)C1CC1)C2,8.3
Cc1n[nH]c2cnc(-c3cncc(OC[C@@H](N)Cc4ccc(Br)cc4)c3)cc12,8.3
CCn1nnc2c(N3CCOCC3)nc(-c3ccc(NC(=O)Nc4ccc(C(=O)N5CCN(C)CC5)cc4)cc3)nc21,8.3
CSc1nn2c(=O)cc(N3CCOCC3)nc2n1Cc1cccc(C(F)(F)F)c1C,8.29
c1ncc(-c2cc3c(cn2)[nH]c2ncc(-c4ccc(CN5CCCCC5)cc4)cc23)cn1,8.29
CS(=O)(=O)N1CCN(Cc2cn3c(Cl)c(-c4cnc(N)nc4)nc(N4CCOCC4)c3n2)CC1,8.28
Cc1nc(N)nc(-c2cc(CN3CCOCC3)cnc2Nc2cnc(Cl)c(NS(C)(=O)=O)c2)n1,8.28
COc1ncc(-c2cc3c(C)nc(N)nc3n([C@H]3CC[C@H](OCO)CC3)c2=O)cc1F,8.28
N#Cc1cc2c(cn1)[nH]c1ncc(-c3ccc(CN4CCCCC4)nc3)cc12,8.28
CC(C)n1ncnc1-c1cn2c(n1)-c1ccc(-c3cnn(CCO)c3)cc1OCC2,8.27
CC(C)NCCn1cc(-c2ccc(F)c(C(F)(F)F)c2)nc1C1CCN(c2ncnc(N)c2C#N)CC1,8.27
N[C@H](COc1cncc(-c2ccc3c(c2)C(=O)C(=O)N3)c1)Cc1c[nH]c2ccccc12,8.27
Cc1cc(-c2cn(CCN3CCC3)c(C3CCN(c4ncnc(N)c4-c4cn[nH]c4)CC3)n2)ccc1F,8.26
Cc1cc(-c2cn(CCNC(C)(C)C)c(C3CCN(c4ncnc(N)c4-c4cn[nH]c4)CC3)n2)ccc1F,8.26
Nc1ccccc1-c1nc2ccc(-c3ccccc3)nc2n1-c1ccc(C2(N)CCC2)cc1,8.25
Cc1cc(-c2cn(CCNC3CCCC3)c(C3CCN(c4ncnc(N)c4C(N)=O)CC3)n2)ccc1F,8.25
Cc1ccc(-c2nc3c(C)nc(N)nc3n([C@H]3CC[C@H](O)CC3)c2=O)cn1,8.24
Cc1ccc(-c2nc3c(C)nc(N)nc3n([C@H]3CC[C@H](OCCO)CC3)c2=O)cn1,8.24
C[C@H]1COCCN1c1cc(C2(S(=O)(=O)C3CC3)CC2)nc(-c2ccc(NC(=S)NCCO)cc2)n1,8.24
Cn1cc(-c2nc3ccc(-c4ccccc4)nc3n2-c2ccc(C3(N)CCC3)cc2)c(N)n1,8.24
NC1(c2ccc(-n3c(-c4ncccn4)nc4ccc(-c5cccc(N6CCOCC6)c5)nc43)cc2)CCC1,8.24
COc1ncc(-c2cc3c(C)nc(N)nc3n([C@H]3CC[C@H](OCC(N)=O)CC3)c2=O)cc1F,8.23
NC1(c2ccc(-n3c(-c4cccc(Cl)c4)nc4ccc(-c5cccc(N6CCOCC6)c5)nc43)cc2)CCC1,8.23
Nc1ncnc(N2CCC(c3nc(-c4cccc(F)c4)cn3CCN3CCCC3)CC2)c1Br,8.23
N[C@H](COc1cncc(-c2ccc3c(c2)C(c2ccccc2)C(=O)N3)c1)Cc1c[nH]c2ccccc12,8.23
CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(CN3CCCC3)cc21,8.22
CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(CN)cc21,8.22
O=c1cc(N2CCOCC2)nc(Cc2nc3c(-c4ccccc4)c(F)ccc3o2)[nH]1,8.22
COc1ncc(Nc2ncc(CN3CCN(S(C)(=O)=O)CC3)cc2-c2nc(C)nc(N)n2)cc1F,8.22
Cc1nc(N)nc(-c2c(Nc3cc[nH]n3)nc3ccc(-c4cncnc4C)cn23)n1,8.22
CC(=O)Nc1cc(Nc2cc(NC3CC3)n3ncc(C#N)c3n2)ncc1C,8.22
CC(=O)Nc1cc(Nc2cc(NC3COC3)n3ncc(C#N)c3n2)ccc1C1CC1,8.22
CC1Cc2ccccc2N1C(=O)Cc1nc(N2CCOCC2)cc(=O)[nH]1,8.22
C[C@@H](Nc1cc(F)cc(F)c1F)c1cc(C(=O)N(C)C)cc2c(=O)cc(N3CCOCC3)oc12,8.22
Cc1nc(-c2nc[nH]n2)ccc1-c1cnc2c(n1)N(CCC1CCOCC1)C(=O)CN2,8.22
Cc1nc(-c2nc[nH]n2)ccc1-c1cnc2c(n1)N([C@H]1CC[C@@H](O)CC1)C(=O)CN2,8.22
CC(C)(C)c1ncc2c(n1)-c1sc(NC(=O)N3CCC[C@H]3C(N)=O)nc1CC2,8.22
C[C@@H]1CN(c2cc(=O)c3cc(C(=O)N4CCOCC4)cc(CN4CCOc5c(F)cc(F)cc54)c3o2)CCO1,8.22
CC1CN(c2cc(=O)[nH]c(CC(=O)Nc3ccc(F)cc3)n2)CCO1,8.22
Cc1nc(N)c(-c2nc(C(=O)NCCN(C)C)nn2C)nc1-c1cnn2ccccc12,8.22
CNCCNC(=O)c1cc(C(C)Nc2cccc(F)c2)c2nc(N3CCOCC3)cnc2c1,8.22
Cc1cc(F)ccc1C[C@H](N)COc1cncc(-c2cc3c(C)n[nH]c3cn2)c1,8.22
N=C(N)n1c(=N)ccc2nc(-c3ccc(C4(N)CCC4)cc3)c(-c3ccccc3)cc21,8.21
N[C@H](COc1cncc(-c2cc3c(-c4ccco4)n[nH]c3cn2)c1)Cc1ccccc1,8.21
COc1c(N)ncnc1N1CCC(c2nc(-c3ccc(F)c(C(F)(F)F)c3)cn2CCN2CCC2)CC1,8.21
Nc1ncnc(N2CCC(c3nc(-c4cccc(Cl)c4)cn3CCN3CCCC3)CC2)c1C1CCC1,8.21
CC(=O)Nc1nc2ccc(-c3cnc(Cl)c(NS(=O)(=O)c4ccc(F)cc4)c3)cc2s1,8.2
COc1cnc(Nc2cnc(Cl)c(NS(=O)(=O)N(C)C)c2)c(-c2nc(C)nc(N)n2)c1,8.2
NC1(c2ccc(-n3c(-c4ccc(Cl)cc4)nc4ccc(-c5cccc(N6CCOCC6)c5)nc43)cc2)CCC1,8.2
CCN(CCn1cc(-c2ccc(F)c(C)c2)nc1C1CCN(c2ncnc(N)c2OC(C)C)CC1)C(C)C,8.2
Cc1csc2cc([C@H](C)Nc3ncnc(N)c3C#N)c(-c3cccc(CN(C)CCCCN4C[C@H](C)O[C@H](C)C4)c3)c(=O)n12,8.2
Cc1csc2cc([C@H](C)Nc3ncnc(N)c3C#N)c(-c3cccc(OCCN(C)C)c3)c(=O)n12,8.2
COCCS(=O)(=O)Nc1cc(-c2sc(NC(C)=O)nc2C)cc2c1C(=O)N([C@@H](C)C1CC1)C2,8.2
CC(=O)Nc1nc(C)c(-c2cc(C)c3c(c2)CN([C@@H](C)C2CC2)C3=O)s1,8.2
CC(=O)Nc1nc(C)c(-c2cc(Cl)c3c(c2)CN([C@@H](C)C2CC2)C3=O)s1,8.2
C[C@H](Nc1nc(N)nc2[nH]cnc12)c1nn2cccc2c(=O)n1-c1ccccc1,8.19
Cc1cc(-c2cn(CC3CNC3)c(C3CCN(c4ncnc(N)c4OC(C)C)CC3)n2)ccc1F,8.19
Nc1ncnc(N2CCC(c3nc(-c4ccc(F)c(C(F)(F)F)c4)cn3CCN3CCC3)CC2)c1OCC(F)(F)F,8.18
CCOc1c(N)ncnc1N1CCC(c2nc(-c3ccc(F)c(C)c3)cn2CCN2CCCC2)CC1,8.18
CC(C)c1c(N)ncnc1N1CCC(c2nc(-c3ccc(F)c(C(F)(F)F)c3)cn2CCN2CCC2)CC1,8.18
CCOc1c(N)ncnc1N1CCC(c2nc(-c3ccc(F)c(C)c3)cn2CC2CNC2)CC1,8.18
CCc1c(N)ncnc1N1CCC(c2nc(-c3ccc(F)c(C(F)(F)F)c3)cn2CCN)CC1,8.18
CCc1c(N)ncnc1N1CCC(c2nc(-c3ccc(F)c(C)c3)cn2CCN2CCCC2)CC1,8.18
N#Cc1c(N)ncnc1N1CCC[C@H]1c1nn2cccc2c(=O)n1-c1ccccc1,8.18
CCNC(=O)Nc1ccc(-c2nc3c(c(N4CCOC[C@@H]4C)n2)[C@@H]2CC[C@H](C3)N2C)cc1,8.17
C=Cc1c(N)ncnc1N1CCC(c2nc(-c3ccc(F)c(C(F)(F)F)c3)cn2CCN2CCCC2)CC1,8.17
Cc1n[nH]c2cnc(-c3cncc(OC[C@@H](N)Cc4cccc(OCC5CCNCC5)c4)c3)cc12,8.17
Nc1ncnc(N2CCC(c3nc(-c4ccc(F)c(C(F)(F)F)c4)cn3CCN3CCC3)CC2)c1-c1cn[nH]c1,8.16
CC(=O)Nc1nc2ccc(-c3cnc(Cl)c(NS(=O)(=O)c4ccc(C(C)(C)C)cc4)c3)cc2s1,8.15
Cc1nc(N)nc2c1cc(-c1cn[nH]c1)c(=O)n2N1CCCC1,8.15
COc1ncc(Nc2ncc(CN3CCN(S(C)(=O)=O)C[C@@H]3C)cc2-c2nc(C)nc(N)n2)cc1F,8.15
COc1ncc(Nc2ncc([C@H](C)N3CCN(S(C)(=O)=O)CC3)cc2-c2nc(C)nc(N)n2)cc1F,8.15
CCc1nc2ccccc2n1-c1nc(N2CCOCC2)c2sc(CN3CCC(C(C)(C)O)CC3)nc2n1,8.15
Cc1cc(-c2ccc3nc(Nc4cc[nH]n4)c(-c4nc(C)nc(N)n4)n3c2)on1,8.15
Nc1cc2[nH]nc(Cl)c2cc1-c1cncc(OC[C@@H](N)Cc2c[nH]c3ccccc23)c1,8.15
O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)N1CCc2cc(F)ccc21,8.15
CC(Nc1ccccc1Cl)c1cc(C(=O)NCCN(C)C)cn2c(=O)cc(N3CCOCC3)nc12,8.15
C[C@H](Nc1ncnc(N)c1C#N)c1nc2ccc(F)cc2c(C#N)c1-c1ccccc1,8.15
CCN(C)C(=O)c1cc(C(C)Nc2cc(F)cc(F)c2)c2oc(N3CCOCC3)cc(=O)c2c1,8.15
C[C@H](Nc1ncnc2[nH]cnc12)c1nn2cccc2c(=O)n1-c1ccccc1,8.15
Cc1cc(-c2cn(CC3CNC3)c(C3CCN(c4ncnc(N)c4OCC(F)(F)F)CC3)n2)ccc1F,8.15
CS(=O)(=O)N1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)CC1,8.15
Nc1ncnc(Cl)c1-c1nc2ccc(-c3ccccc3)nc2n1-c1ccc(C2(N)CCC2)cc1,8.14
NC1(c2ccc(-n3c(-c4cccnc4F)nc4ccc(-c5ccccc5)nc43)cc2)CCC1,8.14
Nc1ncnc(N2CCC(c3nc(-c4ccc(C(F)(F)F)c(F)c4)cn3CCN3CCC3)CC2)c1C1CCC1,8.14
CCOC1CN(c2cc(N)ncn2)CCC1c1nc(-c2ccc(F)c(C)c2)cn1CCN(CC)C(C)C,8.14
