Smiles,pChEMBL_Value
NC(=O)c1c(N)ncnc1N1CCC(c2nc(-c3ccc(F)c(C(F)(F)F)c3)cn2CCNC2CCCC2)CC1,8.08
O=c1cc(N2CCOCC2)nc(Cc2nc3c(-c4ccccc4)cccc3o2)[nH]1,7.89
Cc1nc2c(-c3cnc[nH]3)cc(N3CCOCC3)nn2c1Cc1cccc(C(F)(F)F)c1C,7.32
CC(=O)Nc1nc(C)c(-c2cc(Cl)c3c(c2)CN([C@H](C)C2CC2)C3=O)s1,7.4
Cc1ccc(CC(CNC(C)C)C(=O)N2CCN(c3ncnc4c3[C@H](C)OC4)CC2)cc1,6.0
CCc1cc(-c2c[nH]c3ncc(-c4ccc(N)nc4)cc23)nc(N)n1,4.68
C[C@H]1COCCN1c1nc(N2CCOC[C@@H]2C)c2ccc(-c3ccc4[nH]nc(N)c4c3)nc2n1,7.22
N#Cc1c(N)ncnc1N1CCC(c2nc(-c3ccnc(F)c3)cn2CCN2CCC2)CC1,7.89
N[C@H](COc1cncc(-c2ccc3c(c2)C(c2c[nH]c4ccccc24)C(=O)N3)c1)Cc1c[nH]c2ccccc12,6.82
COC(C)c1nc2ccccc2n1-c1nc(N2CCOCC2)c2nc(CN3CCC(C(C)(C)O)CC3)n(C)c2n1,8.0
Nc1nccc2cc(-c3cncc(OC[C@@H](N)Cc4c[nH]c5ccccc45)c3)ccc12,6.73
CCC(=O)Nc1cccc(Nc2cc(Nc3cccc(Br)c3)ncn2)c1,6.87
COc1cccc(NC(=O)Cc2nc(N3CCOCC3)cc(=O)[nH]2)c1,7.33
Nc1nc2ccc(-c3cnc(Cl)c(NS(=O)(=O)c4ccc(F)cc4)c3)cc2o1,7.0
CC(C)[C@H](NC(=O)c1ccc(NCCNC(=N)N)cc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)NCc1ccccc1,2.41
CC(C)(C)NS(=O)(=O)c1cncc(-c2ccc3nc(N)nn3c2)c1,5.7
C=Cc1c(N)ncnc1N1CCC(c2nc(-c3ccc(F)cc3)cn2CCN2CCCC2)CC1,7.8
COc1ncc(-c2ccc3ncc4c(c3c2)n(C2CC2)c(=O)n4C)cc1NS(=O)(=O)C1CC1,7.88
c1ncc(-c2cc3c(cn2)[nH]c2ncc(-c4ccc(CN5CCCCC5)cc4)cc23)o1,9.34
CCC1SCc2ncnc(N3CCN(C(=O)[C@H](N)Cc4ccc(Cl)cc4)CC3)c21,5.92
O=C1NCN(c2ccccc2)C12CCN(Cc1ccc(-c3nnc4n3-c3cccnc3Nc3ccccc3-4)cc1)CC2,6.02
c1ncc(-c2cc3c(cn2)[nH]c2ncc(-c4ccc(CN5CCCCC5)cc4)cc23)cn1,8.29
CNC(=O)c1nc(-c2cccc(C(F)(F)F)c2)cnc1N,5.26
COc1c(N)ncnc1N1CCC(c2nc(-c3ccnc(C(F)(F)F)c3)cn2CCN2CCC2)CC1,7.68
COc1ccc(S(=O)(=O)Nc2cc(-c3ccc4nc(NC(C)=O)sc4c3)ccn2)cc1,7.48
CN1CCN(C(=O)c2cc([C@H]3CCCN3c3cc(F)cc(F)c3)c3oc(N4CCOCC4)cc(=O)c3c2)CC1,8.64
N#Cc1c(N)ncnc1N1CCC(c2nc(-c3ccc(F)c(C(F)(F)F)c3)cn2CCNCC2CC2)CC1,8.8
N[C@H](COc1cncc(-c2ccc3c(c2)C(c2cccnc2)C(=O)N3)c1)Cc1c[nH]c2ccccc12,7.98
C#CCNc1nc(C)nc(-n2c(Nc3cc[nH]n3)nc3ccccc32)n1,6.82
N#CCNc1ncnc(-n2c(Nc3cccc(O)c3)nc3ccccc32)n1,6.16
Nc1ncnc(N2CCC(c3nc(-c4ccc(F)c(C(F)(F)F)c4)cn3CCN3CCCC3)CC2)c1F,7.64
[C-]#[N+]c1cccc(C(=O)N2CCN(Cc3ccc(-c4nnc5n4-c4cccnc4Nc4ccccc4-5)cc3)CC2)c1,5.7
Nc1nc2cc(-c3cnc4[nH]c(=O)n(CC5CCCCC5)c4n3)ccc2[nH]1,7.04
CNC(=O)c1ccc2c(c1)OCCc1sc(-c3ncnn3C(C)C)nc1-2,6.71
CCc1[nH]c2nc(C)nc(-c3cc(OC)c(Cl)cc3Cl)c2c1C#N,6.3
O=S(=O)(Nc1cc(-c2ccc3ncc(NCC4CCCNC4)nc3c2)cnc1Cl)c1ccc(F)cc1,5.57
Nc1nc2c(c(-c3c(Cl)cc(Cl)cc3OCCN3CC(F)(F)C3)n1)CN(C(=O)NC1CCC1)C2,6.36
CC(=O)Nc1nc2ccc(-c3ccnc(N(C)S(=O)(=O)c4ccccc4F)n3)cc2s1,6.17
Cc1nc(N)nc(-c2cccnc2Nc2cnc(Cl)c(NS(=O)(=O)N3CCOCC3)c2)n1,7.07
O=S(=O)(Nc1cc(-c2ccc3nccnc3c2)cnc1Cl)c1ccc(F)cc1,5.84
[C-]#[N+]c1ccc(C(=O)N2CCN(Cc3ccc(-c4nnc5n4-c4cccnc4Nc4ccccc4-5)cc3)CC2)cc1,6.0
CC(C)c1nc2ccccc2n1-c1nc(N2CCOCC2)c2nc(CN3CCC(C(C)(C)O)CC3)n(C)c2n1,7.72
NC(=O)c1ccc(N[C@H]2CNCC[C@@H]2c2ccc(F)cc2)c2cncnc12,5.66
Cc1cc(-c2cn(CCN(C)C(C)C)c(C3CCN(c4ncnc(N)c4C#N)CC3)n2)ccc1F,8.57
Cc1nc(N)nc2c1cc(-c1cn[nH]c1)c(=O)n2C1CCC1,7.78
COc1ccc(-c2cn(CCN3CCC3)c(C3CCN(c4ncnc(N)c4C(N)=O)CC3)n2)cc1F,4.89
O=C(Nc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1)c1ccco1,6.89
Cc1nc(-c2ccc(CN3CCC(n4c(=O)[nH]c5ccccc54)CC3)cc2)c(-c2ccccc2)[nH]c1=O,6.12
C[C@H](Nc1ncnc(N)c1C#N)c1nn2ccnc2c(=O)n1-c1ccccc1,6.68
CC(C)[C@H](NC(=O)c1ccc(CCNC(=N)N)cc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)NCc1ccccc1,2.92
Cc1csc2cc([C@H](C)Nc3ncnc(N)c3C#N)c(-c3cccc(CN4CCC(CN(C)CC(C)C)CC4)c3)c(=O)n12,8.6
Nc1cc(N2CCC(c3nc(-c4ccc(F)c(C(F)(F)F)c4)cn3CCN3CCC3)CC2)ncn1,7.15
Nc1ncnc(N2CCC(c3nc(-c4ccc(C(F)(F)F)c(F)c4)cn3CCN3CCCC3)CC2)c1C1CCC1,8.04
CCCCCCCCCCCCCCCCCCCC[C@@]1(C(=O)OCC)CCC[C@H]1OP(=O)([O-])OCC[N+](C)(C)C,5.16
NC(=O)c1c(N)ncnc1N1CCC(c2nc(-c3ccc(F)c(C(F)(F)F)c3)cn2C2CCNCC2)CC1,6.32
Nc1ncccc1-c1nc2ccc(-c3cccnc3)nc2n1-c1ccc(CNC(=O)c2cccc(F)c2)cc1,7.02
Nc1ncnc(N2CCC(c3nc(-c4ccc(C(F)(F)F)cc4)cn3CCN3CCCC3)CC2)c1C1CCC1,6.37
Cc1nc(N)nc2c1cc(-c1cn[nH]c1)c(=O)n2C1CC1,6.4
CC1Cc2c(Cl)cccc2N1C(=O)Cc1nc(N2CCOCC2)cc(=O)[nH]1,9.0
COc1cc2ncc3c(N)nc(-c4cncc(OC[C@@H](C)N)c4)cc3c2cc1OC,6.42
O=C(N[C@H]1CC[C@H](O)CC1)c1ccc2c(c1)Cc1c(-c3ccc(-c4ccc(O)cc4)cc3)n[nH]c1-2,5.35
CN(C)CCn1cc(-c2ccc(F)c(C(F)(F)F)c2)nc1C1CCN(c2ncnc(N)c2-c2ccc(F)cc2)CC1,6.64
Cc1nc2c(C(=O)O)cc(N3CCOCC3)nn2c1Cc1cccc(C(F)(F)F)c1C,6.5
CCc1c(N)ncnc1N1CCC(c2nc(-c3ccnc(C(F)(F)F)c3)cn2CCNC)CC1,8.68
Cc1n[nH]c2cnc(-c3cncc(OC[C@@H](N)Cc4cccc5c4OC(F)(F)O5)c3)cc12,7.85
N#Cc1c(N)ncnc1N1CCC(c2nc(-c3ccc(F)c(C(F)(F)F)c3)cn2CC2CCN2)CC1,7.51
NC(=O)c1cc2c(cn1)[nH]c1ncc(-c3ccc(CN4CCCCC4)cc3)cc12,8.37
c1ccc(OC2CCCN(Cc3ccc(-c4nnc5n4-c4cccnc4Nc4ccccc4-5)cc3)C2)cc1,6.04
Cc1n[nH]c2ccc(-c3cncc(OC[C@@H](N)Cc4c[nH]c5ccccc45)c3)cc12,9.8
N[N+](=O)CCc1ccc(-n2nc(C(F)(F)F)cc2-c2ccc3c(ccc4ccccc43)c2)cc1,4.82
Cc1nc(N)nc(-n2c(Nc3ccnn3C)nc3ccccc32)n1,6.27
N#Cc1cc2c(cn1)[nH]c1ncc(-c3ccc(CN4CCC(F)CC4)cc3)cc12,8.3
CCNC(=O)Nc1ccc(-c2nc(N3CCOC[C@@H]3CC)c3c(ccn3C)n2)cc1,7.96
COc1ccc(-c2cc3c(C)nc(N)nc3n([C@H]3CC[C@@H](OCO)CC3)c2=O)cn1,7.67
CCC(=O)N1CC[C@H](Oc2ccnc3ccc(-c4ccc(OC)nc4)cc23)C1,6.79
C[C@@H](Oc1cc(F)cc(F)c1)c1cc(C(=O)N(C)C)cc2c(=O)cc(N3CCOCC3)oc12,6.88
Nc1nc2c(c(-c3c(Cl)cc(Cl)cc3OCCn3cccn3)n1)CN(C(=O)NC1CC1)C2,6.82
Cn1c(=O)n([C@H]2CCCOC2)c2c3cc(-c4ccc(OCCCN5CCCC5)nc4)ccc3ncc21,6.22
CC(C)(O)c1ccc(-c2cnc3[nH]c(=O)n(CCC4CCOCC4)c3n2)cn1,6.2
O=C(NCc1ccccc1Cl)NC1CCN(Cc2ccc(-c3nnc4n3-c3cccnc3Nc3ccccc3-4)cc2)CC1,6.04
O=C1C[C@H]2O[C@@H](c3cccc(O)c3)C3=C(C(=O)c4ccccc4C3=O)[C@H]2O1,6.46
Cc1cc(-c2cn(CCN3CCC3)c(C3CCN(c4ncnc(N)c4C(N)=O)CC3)n2)ccc1F,7.85
Cn1nc(-c2cnc(N)c(-c3nnc(C(C)(C)C)o3)n2)nc1C1(c2ccccc2)CC1,7.7
N#Cc1c(N)ncnc1N1CCC[C@H]1c1nn2cccc2c(=O)n1-c1ccccc1,8.18
CS(=O)(=O)Cc1cc(N2CCOCC2)nc(-c2cccc3[nH]ccc23)n1,5.23
CO[C@@H]1CC[C@@H](n2c(=O)n(C)c3cnc4ccc(-c5ccc(NCCCN6CCCCC6)nc5)cc4c32)C1,4.92
NC(=O)c1ccc(N[C@@H]2CNCC[C@H]2c2ccc(F)cc2)c2cncnc12,6.05
Nc1ncc(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)cn1,6.48
NC(=O)c1ccc(NC2CCNCC2c2ccc(F)cc2)c2cncnc12,5.6
Cc1ccc(-c2c(N)ncnc2N2CCC(c3nc(-c4ccc(F)c(C(F)(F)F)c4)cn3C)CC2)cc1,5.08
CCC[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)CN(CCCCCCN)C(=O)[C@@H](N)CCCNC(=N)N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CN)C(=O)N[C@@H](CCC(C)C)C(=O)N(CCCCN)CC(N)=O,6.8
CC1Cc2c(O)cccc2N1C(=O)Cc1nc(N2CCOCC2)cc(=O)[nH]1,7.66
CC1CN(c2cc(=O)[nH]c(CC(=O)N3CCc4c(Cl)cccc43)n2)CCO1,7.92
C[C@@H]1CN(c2cc(=O)c3cc(C(=O)N(C)C)cc(CN(C)c4cc(F)cc(F)c4)c3o2)CCO1,8.7
COc1ccc(-c2cc3c(C)nc(N)nc3n([C@H]3CC[C@@H](OCC(N)=O)CC3)c2=O)cn1,7.63
CC1Cc2c(F)cccc2N1C(=O)Cc1nc(N2CCOCC2)c(F)c(=O)[nH]1,7.62
Cc1nc(N)nc(-c2cc(CN3CCOCC3)cnc2Nc2cnc(Cl)c(NS(=O)(=O)N(C)C)c2)n1,8.41
CCCCCCCCCCCCCCCCCCCCO[C@H]1CCC[C@H]1COP(=O)([O-])OCC[N+](C)(C)C,4.79
COCC(C)NCCn1cc(-c2ccc(F)c(C(F)(F)F)c2)nc1C1CCN(c2ncnc(N)c2C(N)=O)CC1,7.07
NC1(c2ccc(-n3c(-c4ccccc4)nc4ccc(NCc5ccccc5)nc43)cc2)CCC1,6.06
Cc1nc(NC(=O)N2CCCC2)sc1-c1ccnc(C(C)(C)C)c1,6.11
CCc1nc2ccccc2n1-c1nc(N2CCOCC2)c2sc(CN3CCC(C(C)(C)O)CC3)cc2n1,6.94
CC(C)n1ncnc1-c1nc2c(s1)CCOc1cc(C3CN(C[C@H](O)CO)C3)ccc1-2,7.68
c1ccc(-c2nnc(C3CCN(Cc4ccc(-c5nnc6n5-c5ccccc5Nc5ccccc5-6)cc4)CC3)[nH]2)nc1,6.6
NC(=O)c1c(N)ncnc1N1CCC(c2nc(-c3ccc(F)c(C(F)(F)F)c3)cn2CC2CNC2)CC1,7.57
Cc1n[nH]c2c1c([C@H]1C[C@@H]3CC[C@H](C1)N3C(=O)c1nnc[nH]1)nc1c(-c3ccc(-c4ccccc4)nc3)cnn12,9.0
Cc1nc(N)nc2c1cc(-c1cnn(C)c1)c(=O)n2[C@H]1CC[C@H](OCO)CC1,6.54
C=Cc1c(N)ncnc1N1CCC(c2nc(-c3ccc(F)c(C(F)(F)F)c3)cn2CCN2CCC2)CC1,8.38
O=c1cc(N2CCOCC2)nc(Cc2nc3cccc(F)c3o2)[nH]1,7.06
CS(=O)(=O)c1ccc(C(=O)N2CCOc3ccc(-c4ccc5nc[nH]c5c4)cc3C2)c(Cl)c1,5.97
N#Cc1c(N)ncnc1N1CCC(c2nc(-c3ccc(OC(F)F)c(F)c3)cn2CCN2CCC2)CC1,8.39
C[C@H](Nc1ncnc(N)c1C#N)c1nc2ccc(F)cc2c(N2CCOCC2)c1-c1ccccn1,8.92
Nc1nc(-c2cc3c(s2)-c2ccccc2OCC3)c(-c2ccccc2Cl)s1,7.64
Cn1cc(C(CN)Oc2cncc(/C=C/c3ccncc3)c2)c2ccccc21,6.12
N[C@H](COc1cncc(-c2ccc(C(=O)O)cc2)c1)Cc1c[nH]c2ccccc12,4.5
O=C(c1nnc[nH]1)N1[C@H]2CC[C@@H]1C[C@@H](c1nc3c(-c4ccc(-c5ncc[nH]5)nc4)cnn3c3[nH]ccc13)C2,9.0
CC(C)(c1cc(-c2cnc(N)cc2C(F)(F)F)nc(N2CCOCC2)n1)S(=O)(=O)c1ccccc1,5.81
Cn1c(=O)n(C2CCOCC2)c2c3cc(-c4ccc(OCCCN5CCC5)nc4)ccc3ncc21,6.08
O=C1C[C@H]2O[C@H](c3cccs3)C3=C(C(=O)c4ccccc4C3=O)[C@H]2O1,7.24
O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)Nc1ccc(F)c(CO)c1,5.0
Cc1cc(-c2cn(CC3CNC3)c(C3CCN(c4ncnc(N)c4OCC(F)(F)F)CC3)n2)ccc1F,8.15
C[C@@H]1CO[C@H](C(=O)Nc2ccccc2)CN1c1cc(-c2ccc3c(N)n[nH]c3c2)nc(N)n1,6.58
CN(C)c1ccc(-c2nnc3n2-c2ccccc2Nc2ccccc2-3)cc1,5.46
c1ccc2c(c1)Nc1ncccc1-n1c(-c3ccc(CN4CCCC4)cc3)nnc1-2,5.37
NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(Cc3ccccc3)cc2)cc1,4.82
N#Cc1c(N)ncnc1N[C@@H](CCO)c1nn2cccc2c(=O)n1-c1ccccc1,7.8
CCN(CC)c1nccc(-c2sc(NC(=O)N3CCC[C@H]3C(N)=O)nc2C)n1,6.77
CCOc1c(N)ncnc1N1CCC(c2nc(-c3ccc(F)c(C)c3)cn2CCN(C)C)CC1,8.77
O=c1cc(N2CCOCC2)nc2n(Cc3cccc(Cl)c3Cl)c(C3CC3)nn12,7.7
C[C@@H]1CN(c2cc(=O)c3cc(C(=O)N(C)C)cc(CN4CCOc5c(F)cc(F)cc54)c3o2)CCO1,8.52
C[C@H](N)COc1cnc(Cl)c(/C=C/c2ccncc2)c1,5.28
O=C(c1ccccc1F)N1CCN(Cc2ccc(-c3nnc4n3-c3cccnc3Nc3ccccc3-4)cc2)CC1,6.35
COc1ncc(-c2ccc3ncnc(-c4cccc(C(=O)N5CCN(C(C)=O)CC5)c4)c3c2)cc1C#N,7.31
COc1ccc(S(=O)(=O)Nc2cncc(-c3ccc4nc(NC(C)=O)sc4c3)n2)cc1,6.13
C[C@H]1COCCN1c1cc(C2(S(=O)(=O)C3CC3)CC2)nc(-c2ccc(NC(=S)NCCO)cc2)n1,8.24
Cc1nc2c(C(=O)O)cc(N3CCOCC3)nc2n1Cc1cccc(Cl)c1Cl,7.38
O=S(=O)(CC1CCCCC1)NC1CCN(Cc2ccc(-c3nnc4n3-c3cccnc3Nc3ccccc3-4)cc2)CC1,5.47
CC1(C)CNC(=O)c2sc(N3CCOC[C@@H]3Cc3c[nH]c4ccccc34)nc2C1,6.7
Oc1nc2ccccc2n1C1CCN(Cc2ccc(-c3nc4ccccc4nc3-c3ccccc3)cc2)CC1,6.54
Nc1nc2ccc(-c3cnc(Cl)c(NS(=O)(=O)c4ccc(F)cc4)c3)cc2s1,7.36
Cc1cc(F)cc(NC(C)c2cc(C(=O)N(C)C)cc3c(=O)cc(N4CCOCC4)oc23)c1,7.31
CNC(=O)Nc1ccc(-c2nc(N3CCOC[C@@H]3C)cc(C3(S(=O)(=O)c4ccncc4)CC3)n2)cc1,7.49
Cc1csc2cc([C@H](C)Nc3ncnc(N)c3C#N)c(Cc3cccc(CN(C)CC(C)C)c3)c(=O)n12,8.8
CCc1c(N)ncnc1N1CCC(c2nc(-c3ccc(F)c(C(F)(F)F)c3)cn2CCN2CC(C)C2)CC1,8.11
O=C1C(Nc2cccc(Br)c2)=C(Cl)C(=O)c2[nH]ncc21,4.86
CC(=O)Nc1cc(Nc2cc(NC3CC3)n3ncc(C#N)c3n2)cnc1C,7.38
CC(C)Oc1c(N)ncnc1N1CCC(c2nc(-c3ccc(F)c(Cl)c3)cn2CCN2CCCC2)CC1,8.7
CC(C)CCNCc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1,5.36
COc1ccc(S(=O)(=O)Nc2cncc(-c3ccc4nc(NC(C)=O)sc4c3)c2)cc1,6.99
Cc1nn2c(=O)cc(N3CCOC(C)C3)nc2n1Cc1cccc(Cl)c1Cl,8.47
O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)Nc1ccc(F)c(C2CC2)c1,6.64
CC(C)(C)c1nc2c(s1)CCc1nc(NC(=O)N3CCC[C@@]3(C)C(N)=O)sc1-2,7.55
O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)Nc1ccc(F)c(I)c1,8.0
Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1csc(C(C)(C)C)n1,6.7
Cc1ccc(CC(CNC(C)C)C(=O)N2CCN(c3ncnc4c3[C@H](C)SC4)CC2)cc1,6.67
Nc1ncnc(N2CCC(c3nc(-c4ccc(F)c(C(F)(F)F)c4)cn3CCN3CCCCC3)CC2)c1-c1cccc(F)c1,7.07
Cn1ncc(Cl)c1-c1cc(C(=O)N[C@H](CN)Cc2ccc(F)c(F)c2)oc1Cl,7.12
O=S(=O)(Cc1ccccc1)NC1CCN(Cc2ccc(-c3nnc4n3-c3cccnc3Nc3ccccc3-4)cc2)CC1,5.75
N[C@H](CNc1cnc(Cl)c(/C=C/c2ccncc2)c1)Cc1c[nH]c2ccccc12,7.1
Nc1ncnc(N2CCC(c3nc(-c4ccc(F)c(C(F)(F)F)c4)cn3CCN3CCCCC3)CC2)c1Cl,8.05
COCCNCc1cccc(Cc2c([C@H](C)Nc3ncnc(N)c3C#N)cc3scc(C)n3c2=O)c1,8.6
CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)ncc(OCC[C@@H](N)Cc3ccccc3)c21,7.0
COc1ccc(-c2ccc3c(N4CCOCC4)nc(N4C[C@H](C)O[C@H](C)C4)nc3n2)cc1CNCCO,7.21
CC(=O)OC[C@H]1O[C@@H](O[C@H]2[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H](n3[se]c4ccccc4c3=O)O[C@@H]2COC(C)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O,6.08
Cn1c(CC(=O)N2CCc3ccc(F)cc32)nc(N2CCOCC2)cc1=O,6.91
C[C@H]1CN(S(C)(=O)=O)C[C@@H](C)N1Cc1cn2cc(-c3cnc(N)nc3)nc(N3CCOCC3)c2n1,6.61
O=C(CCc1ccccc1)Nc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1,5.75
N#Cc1cc2c(cn1)[nH]c1ncc(-c3ccc(CN4CCCCC4)cc3)cc12,9.0
CN(C)CCCOc1ccc(-c2ccc3ncc4c(c3c2)n([C@H]2CCOC2)c(=O)n4C)cn1,6.58
O=C(NC1(c2ccc(-c3nnc4n3-c3cccnc3Nc3ccccc3-4)cc2)CCC1)c1ccccc1,7.14
CC(C)(C)c1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1,5.33
C[C@H](Nc1ncnc(N)c1C#N)c1nc2ccc(F)cc2c(N2CC(O)C2)c1-c1ccccn1,8.85
CC(C)NC(=O)N1Cc2nc(N)nc(-c3c(Cl)cc(Cl)cc3OCCCC(F)(F)F)c2C1,6.08
COc1cc2ncc3c(N)nc(-c4cncc(OC[C@H](N)CC(C)C)c4)cc3c2cc1OC,5.86
COc1ccc(C(=O)Nc2ccc(-c3nnc4n3-c3cccnc3Nc3ccccc3-4)cc2)cc1,6.8
O=C(Cc1nc(N2CCOCC2)c(F)c(=O)[nH]1)N1c2ccccc2CC1CO,6.25
CN(C)C(=O)c1cc(CN(CC#N)c2cc(F)cc(F)c2)c2oc(N3CCOCC3)cc(=O)c2c1,6.71
CCc1c(N)ncnc1N1CCC(c2nc(-c3ccc(F)c(C)c3)cn2CCN(CC)C(C)C)CC1,8.05
CO[C@H]1C[C@@H](n2c(=O)n(C)c3cnc4ccc(-c5ccc(OCCCN(C)C)nc5)cc4c32)C1,5.93
CCNC(=O)Nc1ccc(-c2nc3c(c(N4C[C@@H]5C[C@H]4CO5)n2)CS(=O)(=O)C3)cc1,5.89
Cc1n[nH]c2cnc(-c3cncc(OC[C@@H](N)Cc4ccc(C(F)(F)F)cc4)c3)cc12,7.75
COc1ccc(S(=O)(=O)Nc2cc(-c3ccc4nccc(=O)n4c3)cnc2OC)cc1,7.27
CN(C)CCCOc1ccc(-c2ccc3ncc4c(c3c2)n([C@H]2C[C@@H](O)C2)c(=O)n4C)cn1,5.97
O=C(O)c1sc(N2CCOCC2)nc1CC(=O)N1CCc2cc(F)ccc21,5.76
Cn1c(CC(=O)N2CC3(CCOCC3)c3ccccc32)nc(N2CCOCC2)cc1=O,6.97
O=C(Nc1ccc(-c2nnc3n2-c2cccnc2Nc2ccccc2-3)cc1)c1cccc2ccccc12,6.19
CC(C)n1ncnc1-c1nc2c(s1)CCOc1cc(-c3cnn(CCN)c3)ccc1-2,7.66
CS(=O)(=O)NCCC(NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,6.38
N[C@H](COc1cncc(-c2ccc3[nH]nc(Cl)c3c2)c1)Cc1c[nH]c2ccccc12,9.0
CN(C)C1CCN(C(=O)c2ccc(NC(=O)Nc3ccc(-c4nc(N5CCOCC5)nc(N5CCOCC5)n4)cc3)cc2)CC1,8.1
N#Cc1cnn2c(NC3CC3)cc(-n3ccc4ccc(CO)cc43)nc12,6.08
O=C(c1ccc(O)cc1O)N1CCCC1c1ccccc1,4.85
O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)N1CCc2ncccc21,6.75
CC(C)n1ncnc1-c1nc2c(s1)CCOc1cc(C(N)=O)ccc1-2,6.75
Cc1ccc2nc(Cc3nc(N4CCOCC4)cc(=O)[nH]3)oc2c1,6.84
CN(C)C(=O)c1cc(C2CCCN2c2ccccc2)c2oc(N3CCOCC3)cc(=O)c2c1,8.49
CN(C)CCCOc1cccc2c1nc(C(F)F)n2-c1nc(N2CCOCC2)nc(N2CCOCC2)n1,7.44
CCc1cc(-c2c[nH]c3ncc(-c4ccn[nH]4)cc23)nc(N)n1,4.58
NC1(c2ccc(-c3nnc4n3-c3cccnc3Nc3ccccc3-4)cc2)CC1,6.85
Cn1c(CC(=O)Nc2ccc(F)c(I)c2)nc(N2CCOCC2)cc1=O,7.2
Nc1ncnc2c1c(-c1cc(O)cc(F)c1)nn2Cc1nc2cccc(C#CCOCCOCCO)c2c(=O)n1Cc1ccccc1C(F)(F)F,7.77
CCn1c(-c2nonc2N)nc2c(C#CCCO)ncc(OCCCN)c21,5.21
COCCCNC(=O)c1cn2cc(-c3cnc(N)nc3)nc(N3CCOCC3)c2n1,7.58
CCC[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)CN(CCCN)C(=O)[C@@H](N)CCCNC(=N)N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CN)C(=O)N[C@@H](CCC(C)C)C(=O)N(CCCCN)CC(N)=O,6.89
Cc1cc(-c2cn(CCN3CCC3)c(C3CCN(c4ncnc(N)c4Br)CC3)n2)ccc1F,10.0
CC1Cc2cc(F)ccc2N1C(=O)Cc1nc(N2CCOCC2)sc1C(=O)O,6.09
CC(C)n1ncnc1-c1nc2c(s1)CCOc1cc(-c3cn(C)cn3)ccc1-2,7.08
C[C@H](O)C(=O)N1CCC(n2c(=O)n(C)c3cnc4ccc(-c5cccc6[nH]ncc56)nc4c32)CC1,7.55
Nc1cnc(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)cn1,5.89
CCCCCCCCCCCCCCCCCCCCCCO[C@@H]1CCC[C@H]1COP(=O)([O-])OCC[N+](C)(C)C,5.19
NC[C@H](Cc1ccccc1F)NC(=O)c1cc(Br)c(-c2ccnc3[nH]ccc23)s1,6.66
CC1(C)O[C@@H]2CC(=O)O[C@@H]2C2=C1C(=O)c1ccccc1C2=O,5.84
N#Cc1c(N)ncnc1N[C@@H](CO)c1nn2cccc2c(=O)n1-c1ccccc1,7.29
Nc1cc(C(F)F)c(-c2cc(N3C4CCC3COC4)nc(N3C4CCC3COC4)n2)cn1,6.54
Cc1nc(N)nc(-c2cc(Cl)cnc2Nc2cnc(Cl)c(NS(C)(=O)=O)c2)n1,7.75
CN1CCN(c2ccc(-c3cnc(N)c(-c4ccc(C(=O)O)cc4)n3)cc2)CC1,6.09
C[C@H]1CN(Cc2cn3cc(-c4cnc(N)nc4)nc(N4CCOCC4)c3n2)CCN1S(C)(=O)=O,6.92
C[C@H]1COCCN1c1nc(-c2ccc(NC(=O)NCCO)cc2)nc2c1COC2(C)C,8.4
COc1ncc(-c2cc3c(C)nc(N)nc3n([C@H]3CC[C@H](OCO)CC3)c2=O)cc1F,8.28
CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(CN3CCCC3)cc21,8.22
C[C@@H](NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,5.34
O=C(O)c1sc(N2CCOCC2)nc1CC(=O)N1CCc2c(Cl)cccc21,5.7
N=C(c1ccccc1)n1c(=N)ccc2nc(-c3ccc(C4(N)CCC4)cc3)c(-c3ccccc3)cc21,8.64
NC1(c2ccc(-c3c(-c4ccccc4)ccc4ccnn34)cc2)CCC1,6.08
